Aussaat_ID,Versuchsjahr,Termin,Termin_Aufgang,Parzelle_ID,Saatstaerke_Anzahl,Saatstaerke_kg_ha,Reihenabstand,Saat_Pflanzgut_ID,Keimfaehige_Koerner,Technik_ID,Bemerkungen_ID
2259,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12096,,30,,12,,,
2260,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12097,,30,,12,,,
2261,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12098,,30,,12,,,
2262,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12099,,30,,12,,,
2263,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12100,,30,,12,,,
2264,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12101,,30,,12,,,
2265,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12102,,30,,12,,,
2266,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12103,,30,,12,,,
2267,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12104,,30,,12,,,
2268,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12105,,30,,12,,,
2269,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12106,,30,,12,,,
2270,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12107,,30,,12,,,
2271,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12108,,30,,12,,,
2272,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12109,,30,,12,,,
2273,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12110,,30,,12,,,
2274,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12111,,30,,12,,,
2275,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12112,,30,,12,,,
2276,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12113,,30,,12,,,
2277,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12114,,30,,12,,,
2278,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12115,,30,,12,,,
2279,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12116,,30,,12,,,
2280,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12117,,30,,12,,,
2281,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12118,,30,,12,,,
2282,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12119,,30,,12,,,
2283,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12120,,30,,12,,,
2284,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12121,,30,,12,,,
2285,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12122,,30,,12,,,
2286,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12123,,30,,12,,,
2287,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12124,,30,,12,,,
2288,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12125,,30,,12,,,
2289,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12126,,30,,12,,,
2290,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12127,,30,,12,,,
2291,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12128,,30,,12,,,
2292,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12129,,30,,12,,,
2293,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12130,,30,,12,,,
2294,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12131,,30,,12,,,
2295,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12132,,30,,12,,,
2296,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12133,,30,,12,,,
2297,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12134,,30,,12,,,
2298,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12135,,30,,12,,,
2299,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12136,,30,,12,,,
2300,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12137,,30,,12,,,
2301,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12138,,30,,12,,,
2302,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12139,,30,,12,,,
2303,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12140,,30,,12,,,
2304,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12141,,30,,12,,,
2305,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12142,,30,,12,,,
2306,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12143,,30,,12,,,
2307,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12144,,30,,12,,,
2308,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12145,,30,,12,,,
2309,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12146,,30,,12,,,
2310,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12147,,30,,12,,,
2311,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12148,,30,,12,,,
2312,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12149,,30,,12,,,
2313,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12150,,30,,12,,,
2314,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12151,,30,,12,,,
2315,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12152,,30,,12,,,
2316,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12153,,30,,12,,,
2317,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12154,,30,,12,,,
2318,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12155,,30,,12,,,
2319,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12156,,30,,12,,,
2320,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12157,,30,,12,,,
2321,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12158,,30,,12,,,
2322,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12159,,30,,12,,,
2323,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12160,,30,,12,,,
2324,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12161,,30,,12,,,
2325,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12162,,30,,12,,,
2326,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12163,,30,,12,,,
2327,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12164,,30,,12,,,
2328,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12165,,30,,12,,,
2329,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12166,,30,,12,,,
2330,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12167,,30,,12,,,
2331,1977,1977-04-18T00:00:00,1977-05-02T00:00:00,12168,,30,,12,,,
2332,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12001,,167,,11,,,
2333,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12002,,167,,11,,,
2334,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12003,,167,,11,,,
2335,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12004,,167,,11,,,
2336,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12005,,167,,11,,,
2337,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12006,,167,,11,,,
2338,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12007,,167,,11,,,
2339,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12008,,167,,11,,,
2340,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12009,,167,,11,,,
2341,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12010,,167,,11,,,
2342,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12011,,167,,11,,,
2343,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12012,,167,,11,,,
2344,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12013,,167,,11,,,
2345,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12014,,167,,11,,,
2346,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12015,,167,,11,,,
2347,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12016,,167,,11,,,
2348,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12017,,167,,11,,,
2349,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12018,,167,,11,,,
2350,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12019,,167,,11,,,
2351,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12020,,167,,11,,,
2352,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12021,,167,,11,,,
2353,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12022,,167,,11,,,
2354,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12023,,167,,11,,,
2355,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12024,,167,,11,,,
2356,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12025,,167,,11,,,
2357,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12026,,167,,11,,,
2358,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12027,,167,,11,,,
2359,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12028,,167,,11,,,
2360,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12029,,167,,11,,,
2361,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12030,,167,,11,,,
2362,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12031,,167,,11,,,
2363,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12032,,167,,11,,,
2364,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12033,,167,,11,,,
2365,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12034,,167,,11,,,
2366,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12035,,167,,11,,,
2367,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12036,,167,,11,,,
2368,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12037,,167,,11,,,
2369,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12038,,167,,11,,,
2370,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12039,,167,,11,,,
2371,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12040,,167,,11,,,
2372,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12041,,167,,11,,,
2373,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12042,,167,,11,,,
2374,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12043,,167,,11,,,
2375,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12044,,167,,11,,,
2376,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12045,,167,,11,,,
2377,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12046,,167,,11,,,
2378,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12047,,167,,11,,,
2379,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12048,,167,,11,,,
2380,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12049,,167,,11,,,
2381,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12050,,167,,11,,,
2382,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12051,,167,,11,,,
2383,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12052,,167,,11,,,
2384,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12053,,167,,11,,,
2385,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12054,,167,,11,,,
2386,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12055,,167,,11,,,
2387,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12056,,167,,11,,,
2388,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12057,,167,,11,,,
2389,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12058,,167,,11,,,
2390,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12059,,167,,11,,,
2391,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12060,,167,,11,,,
2392,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12061,,167,,11,,,
2393,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12062,,167,,11,,,
2394,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12063,,167,,11,,,
2395,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12064,,167,,11,,,
2396,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12065,,167,,11,,,
2397,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12066,,167,,11,,,
2398,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12067,,167,,11,,,
2399,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12068,,167,,11,,,
2400,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12069,,167,,11,,,
2401,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12070,,167,,11,,,
2402,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12071,,167,,11,,,
2403,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12072,,167,,11,,,
2404,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12073,,167,,11,,,
2405,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12074,,167,,11,,,
2406,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12075,,167,,11,,,
2407,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12076,,167,,11,,,
2408,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12077,,167,,11,,,
2409,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12078,,167,,11,,,
2410,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12079,,167,,11,,,
2411,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12080,,167,,11,,,
2412,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12081,,167,,11,,,
2413,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12082,,167,,11,,,
2414,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12083,,167,,11,,,
2415,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12084,,167,,11,,,
2416,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12085,,167,,11,,,
2417,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12086,,167,,11,,,
2418,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12087,,167,,11,,,
2419,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12088,,167,,11,,,
2420,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12089,,167,,11,,,
2421,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12090,,167,,11,,,
2422,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12091,,167,,11,,,
2423,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12092,,167,,11,,,
2424,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12093,,167,,11,,,
2425,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12094,,167,,11,,,
2426,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12095,,167,,11,,,
2427,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12096,,167,,11,,,
2428,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12097,,167,,11,,,
2429,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12098,,167,,11,,,
2430,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12099,,167,,11,,,
2431,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12100,,167,,11,,,
2432,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12101,,167,,11,,,
2433,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12102,,167,,11,,,
2434,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12103,,167,,11,,,
2435,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12104,,167,,11,,,
2436,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12105,,167,,11,,,
2437,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12106,,167,,11,,,
2438,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12107,,167,,11,,,
2439,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12108,,167,,11,,,
2440,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12109,,167,,11,,,
2441,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12110,,167,,11,,,
2442,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12111,,167,,11,,,
2443,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12112,,167,,11,,,
2444,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12113,,167,,11,,,
2445,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12114,,167,,11,,,
2446,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12115,,167,,11,,,
2447,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12116,,167,,11,,,
2448,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12117,,167,,11,,,
2449,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12118,,167,,11,,,
2450,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12119,,167,,11,,,
2451,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12120,,167,,11,,,
2452,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12121,,167,,11,,,
2453,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12122,,167,,11,,,
2454,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12123,,167,,11,,,
2455,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12124,,167,,11,,,
2456,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12125,,167,,11,,,
2457,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12126,,167,,11,,,
2458,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12127,,167,,11,,,
2459,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12128,,167,,11,,,
2460,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12129,,167,,11,,,
2461,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12130,,167,,11,,,
2462,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12131,,167,,11,,,
2463,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12132,,167,,11,,,
2464,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12133,,167,,11,,,
2465,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12134,,167,,11,,,
2466,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12135,,167,,11,,,
2467,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12136,,167,,11,,,
2468,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12137,,167,,11,,,
2469,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12138,,167,,11,,,
2470,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12139,,167,,11,,,
2471,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12140,,167,,11,,,
2472,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12141,,167,,11,,,
2473,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12142,,167,,11,,,
2474,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12143,,167,,11,,,
2475,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12144,,167,,11,,,
2476,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12145,,167,,11,,,
2477,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12146,,167,,11,,,
2478,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12147,,167,,11,,,
2479,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12148,,167,,11,,,
2480,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12149,,167,,11,,,
2481,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12150,,167,,11,,,
2482,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12151,,167,,11,,,
2483,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12152,,167,,11,,,
2484,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12153,,167,,11,,,
2485,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12154,,167,,11,,,
2486,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12155,,167,,11,,,
2487,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12156,,167,,11,,,
2488,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12157,,167,,11,,,
2489,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12158,,167,,11,,,
2490,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12159,,167,,11,,,
2491,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12160,,167,,11,,,
2492,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12161,,167,,11,,,
2493,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12162,,167,,11,,,
2494,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12163,,167,,11,,,
2495,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12164,,167,,11,,,
2496,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12165,,167,,11,,,
2497,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12166,,167,,11,,,
2498,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12167,,167,,11,,,
2499,1978,1978-03-29T00:00:00,1978-04-11T00:00:00,12168,,167,,11,,,
2500,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12001,,25,,13,,,
2501,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12002,,25,,13,,,
2502,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12003,,25,,13,,,
2503,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12004,,25,,13,,,
2504,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12005,,25,,13,,,
2505,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12006,,25,,13,,,
2506,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12007,,25,,13,,,
2507,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12008,,25,,13,,,
2508,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12009,,25,,13,,,
2509,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12010,,25,,13,,,
2510,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12011,,25,,13,,,
2511,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12012,,25,,13,,,
2512,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12013,,25,,13,,,
2513,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12014,,25,,13,,,
2514,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12015,,25,,13,,,
2515,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12016,,25,,13,,,
2516,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12017,,25,,13,,,
2517,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12018,,25,,13,,,
2518,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12019,,25,,13,,,
2519,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12020,,25,,13,,,
2520,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12021,,25,,13,,,
2521,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12022,,25,,13,,,
2522,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12023,,25,,13,,,
2523,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12024,,25,,13,,,
2524,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12025,,25,,13,,,
2525,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12026,,25,,13,,,
2526,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12027,,25,,13,,,
2527,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12028,,25,,13,,,
2528,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12029,,25,,13,,,
2529,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12030,,25,,13,,,
2530,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12031,,25,,13,,,
2531,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12032,,25,,13,,,
2532,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12033,,25,,13,,,
2533,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12034,,25,,13,,,
2534,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12035,,25,,13,,,
2535,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12036,,25,,13,,,
2536,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12037,,25,,13,,,
2537,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12038,,25,,13,,,
2538,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12039,,25,,13,,,
2539,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12040,,25,,13,,,
2540,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12041,,25,,13,,,
2541,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12042,,25,,13,,,
2542,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12043,,25,,13,,,
2543,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12044,,25,,13,,,
2544,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12045,,25,,13,,,
2545,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12046,,25,,13,,,
2546,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12047,,25,,13,,,
2547,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12048,,25,,13,,,
2548,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12049,,25,,13,,,
2549,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12050,,25,,13,,,
2550,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12051,,25,,13,,,
2551,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12052,,25,,13,,,
2552,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12053,,25,,13,,,
2553,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12054,,25,,13,,,
2554,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12055,,25,,13,,,
2555,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12056,,25,,13,,,
2556,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12057,,25,,13,,,
2557,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12058,,25,,13,,,
2558,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12059,,25,,13,,,
2559,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12060,,25,,13,,,
2560,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12061,,25,,13,,,
2561,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12062,,25,,13,,,
2562,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12063,,25,,13,,,
2563,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12064,,25,,13,,,
2564,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12065,,25,,13,,,
2565,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12066,,25,,13,,,
2566,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12067,,25,,13,,,
2567,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12068,,25,,13,,,
2568,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12069,,25,,13,,,
2569,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12070,,25,,13,,,
2570,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12071,,25,,13,,,
2571,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12072,,25,,13,,,
2572,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12073,,25,,13,,,
2573,1979,1979-04-26T00:00:00,1979-05-14T00:00:00,12074,,25,,13,,,
