Ernte_ID,Versuchsjahr,Termin,Parzelle_ID,Saat_Pflanzgut_ID,Ganzflaechig,Technik_ID,Bemerkungen_ID
1,2002,2002-07-30T00:00:00,12001,35,0,27,102
2,2002,2002-07-30T00:00:00,12002,35,0,27,102
3,2002,2002-07-30T00:00:00,12003,35,0,27,102
4,2002,2002-07-30T00:00:00,12004,35,0,27,102
5,2002,2002-07-30T00:00:00,12005,35,0,27,102
6,2002,2002-07-30T00:00:00,12006,35,0,27,102
7,2002,2002-07-30T00:00:00,12007,35,0,27,102
8,2002,2002-07-30T00:00:00,12008,35,0,27,102
9,2002,2002-07-30T00:00:00,12009,35,0,27,102
10,2002,2002-07-30T00:00:00,12010,35,0,27,102
11,2002,2002-07-30T00:00:00,12011,35,0,27,102
12,2002,2002-07-30T00:00:00,12012,35,0,27,102
13,2002,2002-07-30T00:00:00,12013,35,0,27,102
14,2002,2002-07-30T00:00:00,12014,35,0,27,102
15,2002,2002-07-30T00:00:00,12015,35,0,27,102
16,2002,2002-07-30T00:00:00,12016,35,0,27,102
17,2002,2002-07-30T00:00:00,12017,35,0,27,102
18,2002,2002-07-30T00:00:00,12018,35,0,27,102
19,2002,2002-07-30T00:00:00,12019,35,0,27,102
20,2002,2002-07-30T00:00:00,12020,35,0,27,102
21,2002,2002-07-30T00:00:00,12021,35,0,27,102
22,2002,2002-07-30T00:00:00,12022,35,0,27,102
23,2002,2002-07-30T00:00:00,12023,35,0,27,102
24,2002,2002-07-30T00:00:00,12024,35,0,27,102
25,2002,2002-07-30T00:00:00,12025,35,0,27,102
26,2002,2002-07-30T00:00:00,12026,35,0,27,102
27,2002,2002-07-30T00:00:00,12027,35,0,27,102
28,2002,2002-07-30T00:00:00,12028,35,0,27,102
29,2002,2002-07-30T00:00:00,12029,35,0,27,102
30,2002,2002-07-30T00:00:00,12030,35,0,27,102
31,2002,2002-07-30T00:00:00,12031,35,0,27,102
32,2002,2002-07-30T00:00:00,12032,35,0,27,102
33,2002,2002-07-30T00:00:00,12033,35,0,27,102
34,2002,2002-07-30T00:00:00,12034,35,0,27,102
35,2002,2002-07-30T00:00:00,12035,35,0,27,102
36,2002,2002-07-30T00:00:00,12036,35,0,27,102
37,2002,2002-07-30T00:00:00,12037,35,0,27,102
38,2002,2002-07-30T00:00:00,12038,35,0,27,102
39,2002,2002-07-30T00:00:00,12039,35,0,27,102
40,2002,2002-07-30T00:00:00,12040,35,0,27,102
41,2002,2002-07-30T00:00:00,12041,35,0,27,102
42,2002,2002-07-30T00:00:00,12042,35,0,27,102
43,2002,2002-07-30T00:00:00,12043,35,0,27,102
44,2002,2002-07-30T00:00:00,12044,35,0,27,102
45,2002,2002-07-30T00:00:00,12045,35,0,27,102
46,2002,2002-07-30T00:00:00,12046,35,0,27,102
47,2002,2002-07-30T00:00:00,12047,35,0,27,102
48,2002,2002-07-30T00:00:00,12048,35,0,27,102
49,2002,2002-07-30T00:00:00,12049,35,0,27,102
50,2002,2002-07-30T00:00:00,12050,35,0,27,102
51,2002,2002-07-30T00:00:00,12051,35,0,27,102
52,2002,2002-07-30T00:00:00,12052,35,0,27,102
53,2002,2002-07-30T00:00:00,12053,35,0,27,102
54,2002,2002-07-30T00:00:00,12054,35,0,27,102
55,2002,2002-07-30T00:00:00,12055,35,0,27,102
56,2002,2002-07-30T00:00:00,12056,35,0,27,102
57,2002,2002-07-30T00:00:00,12057,35,0,27,102
58,2002,2002-07-30T00:00:00,12058,35,0,27,102
59,2002,2002-07-30T00:00:00,12059,35,0,27,102
60,2002,2002-07-30T00:00:00,12060,35,0,27,102
61,2002,2002-07-30T00:00:00,12061,35,0,27,102
62,2002,2002-07-30T00:00:00,12062,35,0,27,102
63,2002,2002-07-30T00:00:00,12063,35,0,27,102
64,2002,2002-07-30T00:00:00,12064,35,0,27,102
65,2002,2002-07-30T00:00:00,12065,35,0,27,102
66,2002,2002-07-30T00:00:00,12066,35,0,27,102
67,2002,2002-07-30T00:00:00,12067,35,0,27,102
68,2002,2002-07-30T00:00:00,12068,35,0,27,102
69,2002,2002-07-30T00:00:00,12069,35,0,27,102
70,2002,2002-07-30T00:00:00,12070,35,0,27,102
71,2002,2002-07-30T00:00:00,12071,35,0,27,102
72,2002,2002-07-30T00:00:00,12072,35,0,27,102
73,2002,2002-07-30T00:00:00,12073,35,0,27,102
74,2002,2002-07-30T00:00:00,12074,35,0,27,102
75,2002,2002-07-30T00:00:00,12075,35,0,27,102
76,2002,2002-07-30T00:00:00,12076,35,0,27,102
77,2002,2002-07-30T00:00:00,12077,35,0,27,102
78,2002,2002-07-30T00:00:00,12078,35,0,27,102
79,2002,2002-07-30T00:00:00,12079,35,0,27,102
80,2002,2002-07-30T00:00:00,12080,35,0,27,102
81,2002,2002-07-30T00:00:00,12081,35,0,27,102
82,2002,2002-07-30T00:00:00,12082,35,0,27,102
83,2002,2002-07-30T00:00:00,12083,35,0,27,102
84,2002,2002-07-30T00:00:00,12084,35,0,27,102
85,2002,2002-07-30T00:00:00,12085,35,0,27,102
86,2002,2002-07-30T00:00:00,12086,35,0,27,102
87,2002,2002-07-30T00:00:00,12087,35,0,27,102
88,2002,2002-07-30T00:00:00,12088,35,0,27,102
89,2002,2002-07-30T00:00:00,12089,35,0,27,102
90,2002,2002-07-30T00:00:00,12090,35,0,27,102
91,2002,2002-07-30T00:00:00,12091,35,0,27,102
92,2002,2002-07-30T00:00:00,12092,35,0,27,102
93,2002,2002-07-30T00:00:00,12093,35,0,27,102
94,2002,2002-07-30T00:00:00,12094,35,0,27,102
95,2002,2002-07-30T00:00:00,12095,35,0,27,102
96,2002,2002-07-30T00:00:00,12096,35,0,27,102
97,2002,2002-07-30T00:00:00,12097,35,0,27,102
98,2002,2002-07-30T00:00:00,12098,35,0,27,102
99,2002,2002-07-30T00:00:00,12099,35,0,27,102
100,2002,2002-07-30T00:00:00,12100,35,0,27,102
101,2002,2002-07-30T00:00:00,12101,35,0,27,102
102,2002,2002-07-30T00:00:00,12102,35,0,27,102
103,2002,2002-07-30T00:00:00,12103,35,0,27,102
104,2002,2002-07-30T00:00:00,12104,35,0,27,102
105,2002,2002-07-30T00:00:00,12105,35,0,27,102
106,2002,2002-07-30T00:00:00,12106,35,0,27,102
107,2002,2002-07-30T00:00:00,12107,35,0,27,102
108,2002,2002-07-30T00:00:00,12108,35,0,27,102
109,2002,2002-07-30T00:00:00,12109,35,0,27,102
110,2002,2002-07-30T00:00:00,12110,35,0,27,102
111,2002,2002-07-30T00:00:00,12111,35,0,27,102
112,2002,2002-07-30T00:00:00,12112,35,0,27,102
113,2002,2002-07-30T00:00:00,12113,35,0,27,102
114,2002,2002-07-30T00:00:00,12114,35,0,27,102
115,2002,2002-07-30T00:00:00,12115,35,0,27,102
116,2002,2002-07-30T00:00:00,12116,35,0,27,102
117,2002,2002-07-30T00:00:00,12117,35,0,27,102
118,2002,2002-07-30T00:00:00,12118,35,0,27,102
119,2002,2002-07-30T00:00:00,12119,35,0,27,102
120,2002,2002-07-30T00:00:00,12120,35,0,27,102
121,2002,2002-07-30T00:00:00,12121,35,0,27,102
122,2002,2002-07-30T00:00:00,12122,35,0,27,102
123,2002,2002-07-30T00:00:00,12123,35,0,27,102
124,2002,2002-07-30T00:00:00,12124,35,0,27,102
125,2002,2002-07-30T00:00:00,12125,35,0,27,102
126,2002,2002-07-30T00:00:00,12126,35,0,27,102
127,2002,2002-07-30T00:00:00,12127,35,0,27,102
128,2002,2002-07-30T00:00:00,12128,35,0,27,102
129,2002,2002-07-30T00:00:00,12129,35,0,27,102
130,2002,2002-07-30T00:00:00,12130,35,0,27,102
131,2002,2002-07-30T00:00:00,12131,35,0,27,102
132,2002,2002-07-30T00:00:00,12132,35,0,27,102
133,2002,2002-07-30T00:00:00,12133,35,0,27,102
134,2002,2002-07-30T00:00:00,12134,35,0,27,102
135,2002,2002-07-30T00:00:00,12135,35,0,27,102
136,2002,2002-07-30T00:00:00,12136,35,0,27,102
137,2002,2002-07-30T00:00:00,12137,35,0,27,102
138,2002,2002-07-30T00:00:00,12138,35,0,27,102
139,2002,2002-07-30T00:00:00,12139,35,0,27,102
140,2002,2002-07-30T00:00:00,12140,35,0,27,102
141,2002,2002-07-30T00:00:00,12141,35,0,27,102
142,2002,2002-07-30T00:00:00,12142,35,0,27,102
143,2002,2002-07-30T00:00:00,12143,35,0,27,102
144,2002,2002-07-30T00:00:00,12144,35,0,27,102
145,2002,2002-07-30T00:00:00,12145,35,0,27,102
146,2002,2002-07-30T00:00:00,12146,35,0,27,102
147,2002,2002-07-30T00:00:00,12147,35,0,27,102
148,2002,2002-07-30T00:00:00,12148,35,0,27,102
149,2002,2002-07-30T00:00:00,12149,35,0,27,102
150,2002,2002-07-30T00:00:00,12150,35,0,27,102
151,2002,2002-07-30T00:00:00,12151,35,0,27,102
152,2002,2002-07-30T00:00:00,12152,35,0,27,102
153,2002,2002-07-30T00:00:00,12153,35,0,27,102
154,2002,2002-07-30T00:00:00,12154,35,0,27,102
155,2002,2002-07-30T00:00:00,12155,35,0,27,102
156,2002,2002-07-30T00:00:00,12156,35,0,27,102
157,2002,2002-07-30T00:00:00,12157,35,0,27,102
158,2002,2002-07-30T00:00:00,12158,35,0,27,102
159,2002,2002-07-30T00:00:00,12159,35,0,27,102
160,2002,2002-07-30T00:00:00,12160,35,0,27,102
161,2002,2002-07-30T00:00:00,12161,35,0,27,102
162,2002,2002-07-30T00:00:00,12162,35,0,27,102
163,2002,2002-07-30T00:00:00,12163,35,0,27,102
164,2002,2002-07-30T00:00:00,12164,35,0,27,102
165,2002,2002-07-30T00:00:00,12165,35,0,27,102
166,2002,2002-07-30T00:00:00,12166,35,0,27,102
167,2002,2002-07-30T00:00:00,12167,35,0,27,102
168,2002,2002-07-30T00:00:00,12168,35,0,27,102
169,2002,2002-07-30T00:00:00,12001,35,0,45,103
170,2002,2002-07-30T00:00:00,12002,35,0,45,103
171,2002,2002-07-30T00:00:00,12003,35,0,45,103
172,2002,2002-07-30T00:00:00,12004,35,0,45,103
173,2002,2002-07-30T00:00:00,12005,35,0,45,103
174,2002,2002-07-30T00:00:00,12006,35,0,45,103
175,2002,2002-07-30T00:00:00,12007,35,0,45,103
176,2002,2002-07-30T00:00:00,12008,35,0,45,103
177,2002,2002-07-30T00:00:00,12009,35,0,45,103
178,2002,2002-07-30T00:00:00,12010,35,0,45,103
179,2002,2002-07-30T00:00:00,12011,35,0,45,103
180,2002,2002-07-30T00:00:00,12012,35,0,45,103
181,2002,2002-07-30T00:00:00,12013,35,0,45,103
182,2002,2002-07-30T00:00:00,12014,35,0,45,103
183,2002,2002-07-30T00:00:00,12015,35,0,45,103
184,2002,2002-07-30T00:00:00,12016,35,0,45,103
185,2002,2002-07-30T00:00:00,12017,35,0,45,103
186,2002,2002-07-30T00:00:00,12018,35,0,45,103
187,2002,2002-07-30T00:00:00,12019,35,0,45,103
188,2002,2002-07-30T00:00:00,12020,35,0,45,103
189,2002,2002-07-30T00:00:00,12021,35,0,45,103
190,2002,2002-07-30T00:00:00,12022,35,0,45,103
191,2002,2002-07-30T00:00:00,12023,35,0,45,103
192,2002,2002-07-30T00:00:00,12024,35,0,45,103
193,2002,2002-07-30T00:00:00,12025,35,0,45,103
194,2002,2002-07-30T00:00:00,12026,35,0,45,103
195,2002,2002-07-30T00:00:00,12027,35,0,45,103
196,2002,2002-07-30T00:00:00,12028,35,0,45,103
197,2002,2002-07-30T00:00:00,12029,35,0,45,103
198,2002,2002-07-30T00:00:00,12030,35,0,45,103
199,2002,2002-07-30T00:00:00,12031,35,0,45,103
200,2002,2002-07-30T00:00:00,12032,35,0,45,103
201,2002,2002-07-30T00:00:00,12033,35,0,45,103
202,2002,2002-07-30T00:00:00,12034,35,0,45,103
203,2002,2002-07-30T00:00:00,12035,35,0,45,103
204,2002,2002-07-30T00:00:00,12036,35,0,45,103
205,2002,2002-07-30T00:00:00,12037,35,0,45,103
206,2002,2002-07-30T00:00:00,12038,35,0,45,103
207,2002,2002-07-30T00:00:00,12039,35,0,45,103
208,2002,2002-07-30T00:00:00,12040,35,0,45,103
209,2002,2002-07-30T00:00:00,12041,35,0,45,103
210,2002,2002-07-30T00:00:00,12042,35,0,45,103
211,2002,2002-07-30T00:00:00,12043,35,0,45,103
212,2002,2002-07-30T00:00:00,12044,35,0,45,103
213,2002,2002-07-30T00:00:00,12045,35,0,45,103
214,2002,2002-07-30T00:00:00,12046,35,0,45,103
215,2002,2002-07-30T00:00:00,12047,35,0,45,103
216,2002,2002-07-30T00:00:00,12048,35,0,45,103
217,2002,2002-07-30T00:00:00,12049,35,0,45,103
218,2002,2002-07-30T00:00:00,12050,35,0,45,103
219,2002,2002-07-30T00:00:00,12051,35,0,45,103
220,2002,2002-07-30T00:00:00,12052,35,0,45,103
221,2002,2002-07-30T00:00:00,12053,35,0,45,103
222,2002,2002-07-30T00:00:00,12054,35,0,45,103
223,2002,2002-07-30T00:00:00,12055,35,0,45,103
224,2002,2002-07-30T00:00:00,12056,35,0,45,103
225,2002,2002-07-30T00:00:00,12057,35,0,45,103
226,2002,2002-07-30T00:00:00,12058,35,0,45,103
227,2002,2002-07-30T00:00:00,12059,35,0,45,103
228,2002,2002-07-30T00:00:00,12060,35,0,45,103
229,2002,2002-07-30T00:00:00,12061,35,0,45,103
230,2002,2002-07-30T00:00:00,12062,35,0,45,103
231,2002,2002-07-30T00:00:00,12063,35,0,45,103
232,2002,2002-07-30T00:00:00,12064,35,0,45,103
233,2002,2002-07-30T00:00:00,12065,35,0,45,103
234,2002,2002-07-30T00:00:00,12066,35,0,45,103
235,2002,2002-07-30T00:00:00,12067,35,0,45,103
236,2002,2002-07-30T00:00:00,12068,35,0,45,103
237,2002,2002-07-30T00:00:00,12069,35,0,45,103
238,2002,2002-07-30T00:00:00,12070,35,0,45,103
239,2002,2002-07-30T00:00:00,12071,35,0,45,103
240,2002,2002-07-30T00:00:00,12072,35,0,45,103
241,2002,2002-07-30T00:00:00,12073,35,0,45,103
242,2002,2002-07-30T00:00:00,12074,35,0,45,103
243,2002,2002-07-30T00:00:00,12075,35,0,45,103
244,2002,2002-07-30T00:00:00,12076,35,0,45,103
245,2002,2002-07-30T00:00:00,12077,35,0,45,103
246,2002,2002-07-30T00:00:00,12078,35,0,45,103
247,2002,2002-07-30T00:00:00,12079,35,0,45,103
248,2002,2002-07-30T00:00:00,12080,35,0,45,103
249,2002,2002-07-30T00:00:00,12081,35,0,45,103
250,2002,2002-07-30T00:00:00,12082,35,0,45,103
251,2002,2002-07-30T00:00:00,12083,35,0,45,103
252,2002,2002-07-30T00:00:00,12084,35,0,45,103
253,2002,2002-07-30T00:00:00,12085,35,0,45,103
254,2002,2002-07-30T00:00:00,12086,35,0,45,103
255,2002,2002-07-30T00:00:00,12087,35,0,45,103
256,2002,2002-07-30T00:00:00,12088,35,0,45,103
257,2002,2002-07-30T00:00:00,12089,35,0,45,103
258,2002,2002-07-30T00:00:00,12090,35,0,45,103
259,2002,2002-07-30T00:00:00,12091,35,0,45,103
260,2002,2002-07-30T00:00:00,12092,35,0,45,103
261,2002,2002-07-30T00:00:00,12093,35,0,45,103
262,2002,2002-07-30T00:00:00,12094,35,0,45,103
263,2002,2002-07-30T00:00:00,12095,35,0,45,103
264,2002,2002-07-30T00:00:00,12096,35,0,45,103
265,2002,2002-07-30T00:00:00,12097,35,0,45,103
266,2002,2002-07-30T00:00:00,12098,35,0,45,103
267,2002,2002-07-30T00:00:00,12099,35,0,45,103
268,2002,2002-07-30T00:00:00,12100,35,0,45,103
269,2002,2002-07-30T00:00:00,12101,35,0,45,103
270,2002,2002-07-30T00:00:00,12102,35,0,45,103
271,2002,2002-07-30T00:00:00,12103,35,0,45,103
272,2002,2002-07-30T00:00:00,12104,35,0,45,103
273,2002,2002-07-30T00:00:00,12105,35,0,45,103
274,2002,2002-07-30T00:00:00,12106,35,0,45,103
275,2002,2002-07-30T00:00:00,12107,35,0,45,103
276,2002,2002-07-30T00:00:00,12108,35,0,45,103
277,2002,2002-07-30T00:00:00,12109,35,0,45,103
278,2002,2002-07-30T00:00:00,12110,35,0,45,103
279,2002,2002-07-30T00:00:00,12111,35,0,45,103
280,2002,2002-07-30T00:00:00,12112,35,0,45,103
281,2002,2002-07-30T00:00:00,12113,35,0,45,103
282,2002,2002-07-30T00:00:00,12114,35,0,45,103
283,2002,2002-07-30T00:00:00,12115,35,0,45,103
284,2002,2002-07-30T00:00:00,12116,35,0,45,103
285,2002,2002-07-30T00:00:00,12117,35,0,45,103
286,2002,2002-07-30T00:00:00,12118,35,0,45,103
287,2002,2002-07-30T00:00:00,12119,35,0,45,103
288,2002,2002-07-30T00:00:00,12120,35,0,45,103
289,2002,2002-07-30T00:00:00,12121,35,0,45,103
290,2002,2002-07-30T00:00:00,12122,35,0,45,103
291,2002,2002-07-30T00:00:00,12123,35,0,45,103
292,2002,2002-07-30T00:00:00,12124,35,0,45,103
293,2002,2002-07-30T00:00:00,12125,35,0,45,103
294,2002,2002-07-30T00:00:00,12126,35,0,45,103
295,2002,2002-07-30T00:00:00,12127,35,0,45,103
296,2002,2002-07-30T00:00:00,12128,35,0,45,103
297,2002,2002-07-30T00:00:00,12129,35,0,45,103
298,2002,2002-07-30T00:00:00,12130,35,0,45,103
299,2002,2002-07-30T00:00:00,12131,35,0,45,103
300,2002,2002-07-30T00:00:00,12132,35,0,45,103
301,2002,2002-07-30T00:00:00,12133,35,0,45,103
302,2002,2002-07-30T00:00:00,12134,35,0,45,103
303,2002,2002-07-30T00:00:00,12135,35,0,45,103
304,2002,2002-07-30T00:00:00,12136,35,0,45,103
305,2002,2002-07-30T00:00:00,12137,35,0,45,103
306,2002,2002-07-30T00:00:00,12138,35,0,45,103
307,2002,2002-07-30T00:00:00,12139,35,0,45,103
308,2002,2002-07-30T00:00:00,12140,35,0,45,103
309,2002,2002-07-30T00:00:00,12141,35,0,45,103
310,2002,2002-07-30T00:00:00,12142,35,0,45,103
311,2002,2002-07-30T00:00:00,12143,35,0,45,103
312,2002,2002-07-30T00:00:00,12144,35,0,45,103
313,2002,2002-07-30T00:00:00,12145,35,0,45,103
314,2002,2002-07-30T00:00:00,12146,35,0,45,103
315,2002,2002-07-30T00:00:00,12147,35,0,45,103
316,2002,2002-07-30T00:00:00,12148,35,0,45,103
317,2002,2002-07-30T00:00:00,12149,35,0,45,103
318,2002,2002-07-30T00:00:00,12150,35,0,45,103
319,2002,2002-07-30T00:00:00,12151,35,0,45,103
320,2002,2002-07-30T00:00:00,12152,35,0,45,103
321,2002,2002-07-30T00:00:00,12153,35,0,45,103
322,2002,2002-07-30T00:00:00,12154,35,0,45,103
323,2002,2002-07-30T00:00:00,12155,35,0,45,103
324,2002,2002-07-30T00:00:00,12156,35,0,45,103
325,2002,2002-07-30T00:00:00,12157,35,0,45,103
326,2002,2002-07-30T00:00:00,12158,35,0,45,103
327,2002,2002-07-30T00:00:00,12159,35,0,45,103
328,2002,2002-07-30T00:00:00,12160,35,0,45,103
329,2002,2002-07-30T00:00:00,12161,35,0,45,103
330,2002,2002-07-30T00:00:00,12162,35,0,45,103
331,2002,2002-07-30T00:00:00,12163,35,0,45,103
332,2002,2002-07-30T00:00:00,12164,35,0,45,103
333,2002,2002-07-30T00:00:00,12165,35,0,45,103
334,2002,2002-07-30T00:00:00,12166,35,0,45,103
335,2002,2002-07-30T00:00:00,12167,35,0,45,103
336,2002,2002-07-30T00:00:00,12168,35,0,45,103
337,2002,2002-08-10T00:00:00,12001,35,0,47,
338,2002,2002-08-10T00:00:00,12002,35,0,47,
339,2002,2002-08-10T00:00:00,12003,35,0,47,
340,2002,2002-08-10T00:00:00,12004,35,0,47,
341,2002,2002-08-10T00:00:00,12005,35,0,47,
342,2002,2002-08-10T00:00:00,12006,35,0,47,
343,2002,2002-08-10T00:00:00,12007,35,0,47,
344,2002,2002-08-10T00:00:00,12008,35,0,47,
345,2002,2002-08-10T00:00:00,12009,35,0,47,
346,2002,2002-08-10T00:00:00,12010,35,0,47,
347,2002,2002-08-10T00:00:00,12011,35,0,47,
348,2002,2002-08-10T00:00:00,12012,35,0,47,
349,2002,2002-08-10T00:00:00,12013,35,0,47,
350,2002,2002-08-10T00:00:00,12014,35,0,47,
351,2002,2002-08-10T00:00:00,12015,35,0,47,
352,2002,2002-08-10T00:00:00,12016,35,0,47,
353,2002,2002-08-10T00:00:00,12017,35,0,47,
354,2002,2002-08-10T00:00:00,12018,35,0,47,
355,2002,2002-08-10T00:00:00,12019,35,0,47,
356,2002,2002-08-10T00:00:00,12020,35,0,47,
357,2002,2002-08-10T00:00:00,12021,35,0,47,
358,2002,2002-08-10T00:00:00,12022,35,0,47,
359,2002,2002-08-10T00:00:00,12023,35,0,47,
360,2002,2002-08-10T00:00:00,12024,35,0,47,
361,2002,2002-08-10T00:00:00,12025,35,0,47,
362,2002,2002-08-10T00:00:00,12026,35,0,47,
363,2002,2002-08-10T00:00:00,12027,35,0,47,
364,2002,2002-08-10T00:00:00,12028,35,0,47,
365,2002,2002-08-10T00:00:00,12029,35,0,47,
366,2002,2002-08-10T00:00:00,12030,35,0,47,
367,2002,2002-08-10T00:00:00,12031,35,0,47,
368,2002,2002-08-10T00:00:00,12032,35,0,47,
369,2002,2002-08-10T00:00:00,12033,35,0,47,
370,2002,2002-08-10T00:00:00,12034,35,0,47,
371,2002,2002-08-10T00:00:00,12035,35,0,47,
372,2002,2002-08-10T00:00:00,12036,35,0,47,
373,2002,2002-08-10T00:00:00,12037,35,0,47,
374,2002,2002-08-10T00:00:00,12038,35,0,47,
375,2002,2002-08-10T00:00:00,12039,35,0,47,
376,2002,2002-08-10T00:00:00,12040,35,0,47,
377,2002,2002-08-10T00:00:00,12041,35,0,47,
378,2002,2002-08-10T00:00:00,12042,35,0,47,
379,2002,2002-08-10T00:00:00,12043,35,0,47,
380,2002,2002-08-10T00:00:00,12044,35,0,47,
381,2002,2002-08-10T00:00:00,12045,35,0,47,
382,2002,2002-08-10T00:00:00,12046,35,0,47,
383,2002,2002-08-10T00:00:00,12047,35,0,47,
384,2002,2002-08-10T00:00:00,12048,35,0,47,
385,2002,2002-08-10T00:00:00,12049,35,0,47,
386,2002,2002-08-10T00:00:00,12050,35,0,47,
387,2002,2002-08-10T00:00:00,12051,35,0,47,
388,2002,2002-08-10T00:00:00,12052,35,0,47,
389,2002,2002-08-10T00:00:00,12053,35,0,47,
390,2002,2002-08-10T00:00:00,12054,35,0,47,
391,2002,2002-08-10T00:00:00,12055,35,0,47,
392,2002,2002-08-10T00:00:00,12056,35,0,47,
393,2002,2002-08-10T00:00:00,12057,35,0,47,
394,2002,2002-08-10T00:00:00,12058,35,0,47,
395,2002,2002-08-10T00:00:00,12059,35,0,47,
396,2002,2002-08-10T00:00:00,12060,35,0,47,
397,2002,2002-08-10T00:00:00,12061,35,0,47,
398,2002,2002-08-10T00:00:00,12062,35,0,47,
399,2002,2002-08-10T00:00:00,12063,35,0,47,
400,2002,2002-08-10T00:00:00,12064,35,0,47,
401,2002,2002-08-10T00:00:00,12065,35,0,47,
402,2002,2002-08-10T00:00:00,12066,35,0,47,
403,2002,2002-08-10T00:00:00,12067,35,0,47,
404,2002,2002-08-10T00:00:00,12068,35,0,47,
405,2002,2002-08-10T00:00:00,12069,35,0,47,
406,2002,2002-08-10T00:00:00,12070,35,0,47,
407,2002,2002-08-10T00:00:00,12071,35,0,47,
408,2002,2002-08-10T00:00:00,12072,35,0,47,
409,2002,2002-08-10T00:00:00,12073,35,0,47,
410,2002,2002-08-10T00:00:00,12074,35,0,47,
411,2002,2002-08-10T00:00:00,12075,35,0,47,
412,2002,2002-08-10T00:00:00,12076,35,0,47,
413,2002,2002-08-10T00:00:00,12077,35,0,47,
414,2002,2002-08-10T00:00:00,12078,35,0,47,
415,2002,2002-08-10T00:00:00,12079,35,0,47,
416,2002,2002-08-10T00:00:00,12080,35,0,47,
417,2002,2002-08-10T00:00:00,12081,35,0,47,
418,2002,2002-08-10T00:00:00,12082,35,0,47,
419,2002,2002-08-10T00:00:00,12083,35,0,47,
420,2002,2002-08-10T00:00:00,12084,35,0,47,
421,2002,2002-08-10T00:00:00,12085,35,0,47,
422,2002,2002-08-10T00:00:00,12086,35,0,47,
423,2002,2002-08-10T00:00:00,12087,35,0,47,
424,2002,2002-08-10T00:00:00,12088,35,0,47,
425,2002,2002-08-10T00:00:00,12089,35,0,47,
426,2002,2002-08-10T00:00:00,12090,35,0,47,
427,2002,2002-08-10T00:00:00,12091,35,0,47,
428,2002,2002-08-10T00:00:00,12092,35,0,47,
429,2002,2002-08-10T00:00:00,12093,35,0,47,
430,2002,2002-08-10T00:00:00,12094,35,0,47,
431,2002,2002-08-10T00:00:00,12095,35,0,47,
432,2002,2002-08-10T00:00:00,12096,35,0,47,
433,2002,2002-08-10T00:00:00,12097,35,0,47,
434,2002,2002-08-10T00:00:00,12098,35,0,47,
435,2002,2002-08-10T00:00:00,12099,35,0,47,
436,2002,2002-08-10T00:00:00,12100,35,0,47,
437,2002,2002-08-10T00:00:00,12101,35,0,47,
438,2002,2002-08-10T00:00:00,12102,35,0,47,
439,2002,2002-08-10T00:00:00,12103,35,0,47,
440,2002,2002-08-10T00:00:00,12104,35,0,47,
441,2002,2002-08-10T00:00:00,12105,35,0,47,
442,2002,2002-08-10T00:00:00,12106,35,0,47,
443,2002,2002-08-10T00:00:00,12107,35,0,47,
444,2002,2002-08-10T00:00:00,12108,35,0,47,
445,2002,2002-08-10T00:00:00,12109,35,0,47,
446,2002,2002-08-10T00:00:00,12110,35,0,47,
447,2002,2002-08-10T00:00:00,12111,35,0,47,
448,2002,2002-08-10T00:00:00,12112,35,0,47,
449,2002,2002-08-10T00:00:00,12113,35,0,47,
450,2002,2002-08-10T00:00:00,12114,35,0,47,
451,2002,2002-08-10T00:00:00,12115,35,0,47,
452,2002,2002-08-10T00:00:00,12116,35,0,47,
453,2002,2002-08-10T00:00:00,12117,35,0,47,
454,2002,2002-08-10T00:00:00,12118,35,0,47,
455,2002,2002-08-10T00:00:00,12119,35,0,47,
456,2002,2002-08-10T00:00:00,12120,35,0,47,
457,2002,2002-08-10T00:00:00,12121,35,0,47,
458,2002,2002-08-10T00:00:00,12122,35,0,47,
459,2002,2002-08-10T00:00:00,12123,35,0,47,
460,2002,2002-08-10T00:00:00,12124,35,0,47,
461,2002,2002-08-10T00:00:00,12125,35,0,47,
462,2002,2002-08-10T00:00:00,12126,35,0,47,
463,2002,2002-08-10T00:00:00,12127,35,0,47,
464,2002,2002-08-10T00:00:00,12128,35,0,47,
465,2002,2002-08-10T00:00:00,12129,35,0,47,
466,2002,2002-08-10T00:00:00,12130,35,0,47,
467,2002,2002-08-10T00:00:00,12131,35,0,47,
468,2002,2002-08-10T00:00:00,12132,35,0,47,
469,2002,2002-08-10T00:00:00,12133,35,0,47,
470,2002,2002-08-10T00:00:00,12134,35,0,47,
471,2002,2002-08-10T00:00:00,12135,35,0,47,
472,2002,2002-08-10T00:00:00,12136,35,0,47,
473,2002,2002-08-10T00:00:00,12137,35,0,47,
474,2002,2002-08-10T00:00:00,12138,35,0,47,
475,2002,2002-08-10T00:00:00,12139,35,0,47,
476,2002,2002-08-10T00:00:00,12140,35,0,47,
477,2002,2002-08-10T00:00:00,12141,35,0,47,
478,2002,2002-08-10T00:00:00,12142,35,0,47,
479,2002,2002-08-10T00:00:00,12143,35,0,47,
480,2002,2002-08-10T00:00:00,12144,35,0,47,
481,2002,2002-08-10T00:00:00,12145,35,0,47,
482,2002,2002-08-10T00:00:00,12146,35,0,47,
483,2002,2002-08-10T00:00:00,12147,35,0,47,
484,2002,2002-08-10T00:00:00,12148,35,0,47,
485,2002,2002-08-10T00:00:00,12149,35,0,47,
