Bodenbearbeitung_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe,Technik_ID,Bodenbearbeitung_Massnahme_ID,Bemerkungen_ID
4558,1973,1972-08-09T00:00:00,12085,15,80,69,156
4559,1973,1972-08-09T00:00:00,12086,15,80,69,156
4560,1973,1972-08-09T00:00:00,12087,15,80,69,156
4561,1973,1972-08-09T00:00:00,12088,15,80,69,156
4562,1973,1972-08-09T00:00:00,12089,15,80,69,156
4563,1973,1972-08-09T00:00:00,12090,15,80,69,156
4564,1973,1972-08-09T00:00:00,12091,15,80,69,156
4565,1973,1972-08-09T00:00:00,12092,15,80,69,156
4566,1973,1972-08-09T00:00:00,12093,15,80,69,156
4567,1973,1972-08-09T00:00:00,12094,15,80,69,156
4568,1973,1972-08-09T00:00:00,12095,15,80,69,156
4569,1973,1972-08-09T00:00:00,12096,15,80,69,156
4570,1973,1972-08-09T00:00:00,12097,15,80,69,156
4571,1973,1972-08-09T00:00:00,12098,15,80,69,156
4572,1973,1972-08-09T00:00:00,12099,15,80,69,156
4573,1973,1972-08-09T00:00:00,12100,15,80,69,156
4574,1973,1972-08-09T00:00:00,12101,15,80,69,156
4575,1973,1972-08-09T00:00:00,12102,15,80,69,156
4576,1973,1972-08-09T00:00:00,12103,15,80,69,156
4577,1973,1972-08-09T00:00:00,12104,15,80,69,156
4578,1973,1972-08-09T00:00:00,12105,15,80,69,156
4579,1973,1972-08-09T00:00:00,12106,15,80,69,156
4580,1973,1972-08-09T00:00:00,12107,15,80,69,156
4581,1973,1972-08-09T00:00:00,12108,15,80,69,156
4582,1973,1972-08-09T00:00:00,12109,15,80,69,156
4583,1973,1972-08-09T00:00:00,12110,15,80,69,156
4584,1973,1972-08-09T00:00:00,12111,15,80,69,156
4585,1973,1972-08-09T00:00:00,12112,15,80,69,156
4586,1973,1972-08-09T00:00:00,12113,15,80,69,156
4587,1973,1972-08-09T00:00:00,12114,15,80,69,156
4588,1973,1972-08-09T00:00:00,12115,15,80,69,156
4589,1973,1972-08-09T00:00:00,12116,15,80,69,156
4590,1973,1972-08-09T00:00:00,12117,15,80,69,156
4591,1973,1972-08-09T00:00:00,12118,15,80,69,156
4592,1973,1972-08-09T00:00:00,12119,15,80,69,156
4593,1973,1972-08-09T00:00:00,12120,15,80,69,156
4594,1973,1972-08-09T00:00:00,12121,15,80,69,156
4595,1973,1972-08-09T00:00:00,12122,15,80,69,156
4596,1973,1972-08-09T00:00:00,12123,15,80,69,156
4597,1973,1972-08-09T00:00:00,12124,15,80,69,156
4598,1973,1972-08-09T00:00:00,12125,15,80,69,156
4599,1973,1972-08-09T00:00:00,12126,15,80,69,156
4600,1973,1972-08-09T00:00:00,12127,15,80,69,156
4601,1973,1972-08-09T00:00:00,12128,15,80,69,156
4602,1973,1972-08-09T00:00:00,12129,15,80,69,156
4603,1973,1972-08-09T00:00:00,12130,15,80,69,156
4604,1973,1972-08-09T00:00:00,12131,15,80,69,156
4605,1973,1972-08-09T00:00:00,12132,15,80,69,156
4606,1973,1972-08-09T00:00:00,12133,15,80,69,156
4607,1973,1972-08-09T00:00:00,12134,15,80,69,156
4608,1973,1972-08-09T00:00:00,12135,15,80,69,156
4609,1973,1972-08-09T00:00:00,12136,15,80,69,156
4610,1973,1972-08-09T00:00:00,12137,15,80,69,156
4611,1973,1972-08-09T00:00:00,12138,15,80,69,156
4612,1973,1972-08-09T00:00:00,12139,15,80,69,156
4613,1973,1972-08-09T00:00:00,12140,15,80,69,156
4614,1973,1972-08-09T00:00:00,12141,15,80,69,156
4615,1973,1972-08-09T00:00:00,12142,15,80,69,156
4616,1973,1972-08-09T00:00:00,12143,15,80,69,156
4617,1973,1972-08-09T00:00:00,12144,15,80,69,156
4618,1973,1972-08-09T00:00:00,12145,15,80,69,156
4619,1973,1972-08-09T00:00:00,12146,15,80,69,156
4620,1973,1972-08-09T00:00:00,12147,15,80,69,156
4621,1973,1972-08-09T00:00:00,12148,15,80,69,156
4622,1973,1972-08-09T00:00:00,12149,15,80,69,156
4623,1973,1972-08-09T00:00:00,12150,15,80,69,156
4624,1973,1972-08-09T00:00:00,12151,15,80,69,156
4625,1973,1972-08-09T00:00:00,12152,15,80,69,156
4626,1973,1972-08-09T00:00:00,12153,15,80,69,156
4627,1973,1972-08-09T00:00:00,12154,15,80,69,156
4628,1973,1972-08-09T00:00:00,12155,15,80,69,156
4629,1973,1972-08-09T00:00:00,12156,15,80,69,156
4630,1973,1972-08-09T00:00:00,12157,15,80,69,156
4631,1973,1972-08-09T00:00:00,12158,15,80,69,156
4632,1973,1972-08-09T00:00:00,12159,15,80,69,156
4633,1973,1972-08-09T00:00:00,12160,15,80,69,156
4634,1973,1972-08-09T00:00:00,12161,15,80,69,156
4635,1973,1972-08-09T00:00:00,12162,15,80,69,156
4636,1973,1972-08-09T00:00:00,12163,15,80,69,156
4637,1973,1972-08-09T00:00:00,12164,15,80,69,156
4638,1973,1972-08-09T00:00:00,12165,15,80,69,156
4639,1973,1972-08-09T00:00:00,12166,15,80,69,156
4640,1973,1972-08-09T00:00:00,12167,15,80,69,156
4641,1973,1972-08-09T00:00:00,12168,15,80,69,156
4642,1973,1972-11-21T00:00:00,12001,22,14,64,
4643,1973,1972-11-21T00:00:00,12002,22,14,64,
4644,1973,1972-11-21T00:00:00,12003,22,14,64,
4645,1973,1972-11-21T00:00:00,12004,22,14,64,
4646,1973,1972-11-21T00:00:00,12005,22,14,64,
4647,1973,1972-11-21T00:00:00,12006,22,14,64,
4648,1973,1972-11-21T00:00:00,12007,22,14,64,
4649,1973,1972-11-21T00:00:00,12008,22,14,64,
4650,1973,1972-11-21T00:00:00,12009,22,14,64,
4651,1973,1972-11-21T00:00:00,12010,22,14,64,
4652,1973,1972-11-21T00:00:00,12011,22,14,64,
4653,1973,1972-11-21T00:00:00,12012,22,14,64,
4654,1973,1972-11-21T00:00:00,12013,22,14,64,
4655,1973,1972-11-21T00:00:00,12014,22,14,64,
4656,1973,1972-11-21T00:00:00,12015,22,14,64,
4657,1973,1972-11-21T00:00:00,12016,22,14,64,
4658,1973,1972-11-21T00:00:00,12017,22,14,64,
4659,1973,1972-11-21T00:00:00,12018,22,14,64,
4660,1973,1972-11-21T00:00:00,12019,22,14,64,
4661,1973,1972-11-21T00:00:00,12020,22,14,64,
4662,1973,1972-11-21T00:00:00,12021,22,14,64,
4663,1973,1972-11-21T00:00:00,12022,22,14,64,
4664,1973,1972-11-21T00:00:00,12023,22,14,64,
4665,1973,1972-11-21T00:00:00,12024,22,14,64,
4666,1973,1972-11-21T00:00:00,12025,22,14,64,
4667,1973,1972-11-21T00:00:00,12026,22,14,64,
4668,1973,1972-11-21T00:00:00,12027,22,14,64,
4669,1973,1972-11-21T00:00:00,12028,22,14,64,
4670,1973,1972-11-21T00:00:00,12029,22,14,64,
4671,1973,1972-11-21T00:00:00,12030,22,14,64,
4672,1973,1972-11-21T00:00:00,12031,22,14,64,
4673,1973,1972-11-21T00:00:00,12032,22,14,64,
4674,1973,1972-11-21T00:00:00,12033,22,14,64,
4675,1973,1972-11-21T00:00:00,12034,22,14,64,
4676,1973,1972-11-21T00:00:00,12035,22,14,64,
4677,1973,1972-11-21T00:00:00,12036,22,14,64,
4678,1973,1972-11-21T00:00:00,12037,22,14,64,
4679,1973,1972-11-21T00:00:00,12038,22,14,64,
4680,1973,1972-11-21T00:00:00,12039,22,14,64,
4681,1973,1972-11-21T00:00:00,12040,22,14,64,
4682,1973,1972-11-21T00:00:00,12041,22,14,64,
4683,1973,1972-11-21T00:00:00,12042,22,14,64,
4684,1973,1972-11-21T00:00:00,12043,22,14,64,
4685,1973,1972-11-21T00:00:00,12044,22,14,64,
4686,1973,1972-11-21T00:00:00,12045,22,14,64,
4687,1973,1972-11-21T00:00:00,12046,22,14,64,
4688,1973,1972-11-21T00:00:00,12047,22,14,64,
4689,1973,1972-11-21T00:00:00,12048,22,14,64,
4690,1973,1972-11-21T00:00:00,12049,22,14,64,
4691,1973,1972-11-21T00:00:00,12050,22,14,64,
4692,1973,1972-11-21T00:00:00,12051,22,14,64,
4693,1973,1972-11-21T00:00:00,12052,22,14,64,
4694,1973,1972-11-21T00:00:00,12053,22,14,64,
4695,1973,1972-11-21T00:00:00,12054,22,14,64,
4696,1973,1972-11-21T00:00:00,12055,22,14,64,
4697,1973,1972-11-21T00:00:00,12056,22,14,64,
4698,1973,1972-11-21T00:00:00,12057,22,14,64,
4699,1973,1972-11-21T00:00:00,12058,22,14,64,
4700,1973,1972-11-21T00:00:00,12059,22,14,64,
4701,1973,1972-11-21T00:00:00,12060,22,14,64,
4702,1973,1972-11-21T00:00:00,12061,22,14,64,
4703,1973,1972-11-21T00:00:00,12062,22,14,64,
4704,1973,1972-11-21T00:00:00,12063,22,14,64,
4705,1973,1972-11-21T00:00:00,12064,22,14,64,
4706,1973,1972-11-21T00:00:00,12065,22,14,64,
4707,1973,1972-11-21T00:00:00,12066,22,14,64,
4708,1973,1972-11-21T00:00:00,12067,22,14,64,
4709,1973,1972-11-21T00:00:00,12068,22,14,64,
4710,1973,1972-11-21T00:00:00,12069,22,14,64,
4711,1973,1972-11-21T00:00:00,12070,22,14,64,
4712,1973,1972-11-21T00:00:00,12071,22,14,64,
4713,1973,1972-11-21T00:00:00,12072,22,14,64,
4714,1973,1972-11-21T00:00:00,12073,22,14,64,
4715,1973,1972-11-21T00:00:00,12074,22,14,64,
4716,1973,1972-11-21T00:00:00,12075,22,14,64,
4717,1973,1972-11-21T00:00:00,12076,22,14,64,
4718,1973,1972-11-21T00:00:00,12077,22,14,64,
4719,1973,1972-11-21T00:00:00,12078,22,14,64,
4720,1973,1972-11-21T00:00:00,12079,22,14,64,
4721,1973,1972-11-21T00:00:00,12080,22,14,64,
4722,1973,1972-11-21T00:00:00,12081,22,14,64,
4723,1973,1972-11-21T00:00:00,12082,22,14,64,
4724,1973,1972-11-21T00:00:00,12083,22,14,64,
4725,1973,1972-11-21T00:00:00,12084,22,14,64,
4726,1973,1972-11-21T00:00:00,12085,22,14,64,
4727,1973,1972-11-21T00:00:00,12086,22,14,64,
4728,1973,1972-11-21T00:00:00,12087,22,14,64,
4729,1973,1972-11-21T00:00:00,12088,22,14,64,
4730,1973,1972-11-21T00:00:00,12089,22,14,64,
4731,1973,1972-11-21T00:00:00,12090,22,14,64,
4732,1973,1972-11-21T00:00:00,12091,22,14,64,
4733,1973,1972-11-21T00:00:00,12092,22,14,64,
4734,1973,1972-11-21T00:00:00,12093,22,14,64,
4735,1973,1972-11-21T00:00:00,12094,22,14,64,
4736,1973,1972-11-21T00:00:00,12095,22,14,64,
4737,1973,1972-11-21T00:00:00,12096,22,14,64,
4738,1973,1972-11-21T00:00:00,12097,22,14,64,
4739,1973,1972-11-21T00:00:00,12098,22,14,64,
4740,1973,1972-11-21T00:00:00,12099,22,14,64,
4741,1973,1972-11-21T00:00:00,12100,22,14,64,
4742,1973,1972-11-21T00:00:00,12101,22,14,64,
4743,1973,1972-11-21T00:00:00,12102,22,14,64,
4744,1973,1972-11-21T00:00:00,12103,22,14,64,
4745,1973,1972-11-21T00:00:00,12104,22,14,64,
4746,1973,1972-11-21T00:00:00,12105,22,14,64,
4747,1973,1972-11-21T00:00:00,12106,22,14,64,
4748,1973,1972-11-21T00:00:00,12107,22,14,64,
4749,1973,1972-11-21T00:00:00,12108,22,14,64,
4750,1973,1972-11-21T00:00:00,12109,22,14,64,
4751,1973,1972-11-21T00:00:00,12110,22,14,64,
4752,1973,1972-11-21T00:00:00,12111,22,14,64,
4753,1973,1972-11-21T00:00:00,12112,22,14,64,
4754,1973,1972-11-21T00:00:00,12113,22,14,64,
4755,1973,1972-11-21T00:00:00,12114,22,14,64,
4756,1973,1972-11-21T00:00:00,12115,22,14,64,
4757,1973,1972-11-21T00:00:00,12116,22,14,64,
4758,1973,1972-11-21T00:00:00,12117,22,14,64,
4759,1973,1972-11-21T00:00:00,12118,22,14,64,
4760,1973,1972-11-21T00:00:00,12119,22,14,64,
4761,1973,1972-11-21T00:00:00,12120,22,14,64,
4762,1973,1972-11-21T00:00:00,12121,22,14,64,
4763,1973,1972-11-21T00:00:00,12122,22,14,64,
4764,1973,1972-11-21T00:00:00,12123,22,14,64,
4765,1973,1972-11-21T00:00:00,12124,22,14,64,
4766,1973,1972-11-21T00:00:00,12125,22,14,64,
4767,1973,1972-11-21T00:00:00,12126,22,14,64,
4768,1973,1972-11-21T00:00:00,12127,22,14,64,
4769,1973,1972-11-21T00:00:00,12128,22,14,64,
4770,1973,1972-11-21T00:00:00,12129,22,14,64,
4771,1973,1972-11-21T00:00:00,12130,22,14,64,
4772,1973,1972-11-21T00:00:00,12131,22,14,64,
4773,1973,1972-11-21T00:00:00,12132,22,14,64,
4774,1973,1972-11-21T00:00:00,12133,22,14,64,
4775,1973,1972-11-21T00:00:00,12134,22,14,64,
4776,1973,1972-11-21T00:00:00,12135,22,14,64,
4777,1973,1972-11-21T00:00:00,12136,22,14,64,
4778,1973,1972-11-21T00:00:00,12137,22,14,64,
4779,1973,1972-11-21T00:00:00,12138,22,14,64,
4780,1973,1972-11-21T00:00:00,12139,22,14,64,
4781,1973,1972-11-21T00:00:00,12140,22,14,64,
4782,1973,1972-11-21T00:00:00,12141,22,14,64,
4783,1973,1972-11-21T00:00:00,12142,22,14,64,
4784,1973,1972-11-21T00:00:00,12143,22,14,64,
4785,1973,1972-11-21T00:00:00,12144,22,14,64,
4786,1973,1972-11-21T00:00:00,12145,22,14,64,
4787,1973,1972-11-21T00:00:00,12146,22,14,64,
4788,1973,1972-11-21T00:00:00,12147,22,14,64,
4789,1973,1972-11-21T00:00:00,12148,22,14,64,
4790,1973,1972-11-21T00:00:00,12149,22,14,64,
4791,1973,1972-11-21T00:00:00,12150,22,14,64,
4792,1973,1972-11-21T00:00:00,12151,22,14,64,
4793,1973,1972-11-21T00:00:00,12152,22,14,64,
4794,1973,1972-11-21T00:00:00,12153,22,14,64,
4795,1973,1972-11-21T00:00:00,12154,22,14,64,
4796,1973,1972-11-21T00:00:00,12155,22,14,64,
4797,1973,1972-11-21T00:00:00,12156,22,14,64,
4798,1973,1972-11-21T00:00:00,12157,22,14,64,
4799,1973,1972-11-21T00:00:00,12158,22,14,64,
4800,1973,1972-11-21T00:00:00,12159,22,14,64,
4801,1973,1972-11-21T00:00:00,12160,22,14,64,
4802,1973,1972-11-21T00:00:00,12161,22,14,64,
4803,1973,1972-11-21T00:00:00,12162,22,14,64,
4804,1973,1972-11-21T00:00:00,12163,22,14,64,
4805,1973,1972-11-21T00:00:00,12164,22,14,64,
4806,1973,1972-11-21T00:00:00,12165,22,14,64,
4807,1973,1972-11-21T00:00:00,12166,22,14,64,
4808,1973,1972-11-21T00:00:00,12167,22,14,64,
4809,1973,1972-11-21T00:00:00,12168,22,14,64,
4810,1973,1973-03-19T00:00:00,12001,,32,61,
4811,1973,1973-03-19T00:00:00,12002,,32,61,
4812,1973,1973-03-19T00:00:00,12003,,32,61,
4813,1973,1973-03-19T00:00:00,12004,,32,61,
4814,1973,1973-03-19T00:00:00,12005,,32,61,
4815,1973,1973-03-19T00:00:00,12006,,32,61,
4816,1973,1973-03-19T00:00:00,12007,,32,61,
4817,1973,1973-03-19T00:00:00,12008,,32,61,
4818,1973,1973-03-19T00:00:00,12009,,32,61,
4819,1973,1973-03-19T00:00:00,12010,,32,61,
4820,1973,1973-03-19T00:00:00,12011,,32,61,
4821,1973,1973-03-19T00:00:00,12012,,32,61,
4822,1973,1973-03-19T00:00:00,12013,,32,61,
4823,1973,1973-03-19T00:00:00,12014,,32,61,
4824,1973,1973-03-19T00:00:00,12015,,32,61,
4825,1973,1973-03-19T00:00:00,12016,,32,61,
4826,1973,1973-03-19T00:00:00,12017,,32,61,
4827,1973,1973-03-19T00:00:00,12018,,32,61,
4828,1973,1973-03-19T00:00:00,12019,,32,61,
4829,1973,1973-03-19T00:00:00,12020,,32,61,
4830,1973,1973-03-19T00:00:00,12021,,32,61,
4831,1973,1973-03-19T00:00:00,12022,,32,61,
4832,1973,1973-03-19T00:00:00,12023,,32,61,
4833,1973,1973-03-19T00:00:00,12024,,32,61,
4834,1973,1973-03-19T00:00:00,12025,,32,61,
4835,1973,1973-03-19T00:00:00,12026,,32,61,
4836,1973,1973-03-19T00:00:00,12027,,32,61,
4837,1973,1973-03-19T00:00:00,12028,,32,61,
4838,1973,1973-03-19T00:00:00,12029,,32,61,
4839,1973,1973-03-19T00:00:00,12030,,32,61,
4840,1973,1973-03-19T00:00:00,12031,,32,61,
4841,1973,1973-03-19T00:00:00,12032,,32,61,
4842,1973,1973-03-19T00:00:00,12033,,32,61,
4843,1973,1973-03-19T00:00:00,12034,,32,61,
4844,1973,1973-03-19T00:00:00,12035,,32,61,
4845,1973,1973-03-19T00:00:00,12036,,32,61,
4846,1973,1973-03-19T00:00:00,12037,,32,61,
4847,1973,1973-03-19T00:00:00,12038,,32,61,
4848,1973,1973-03-19T00:00:00,12039,,32,61,
4849,1973,1973-03-19T00:00:00,12040,,32,61,
4850,1973,1973-03-19T00:00:00,12041,,32,61,
4851,1973,1973-03-19T00:00:00,12042,,32,61,
4852,1973,1973-03-19T00:00:00,12043,,32,61,
4853,1973,1973-03-19T00:00:00,12044,,32,61,
4854,1973,1973-03-19T00:00:00,12045,,32,61,
4855,1973,1973-03-19T00:00:00,12046,,32,61,
4856,1973,1973-03-19T00:00:00,12047,,32,61,
4857,1973,1973-03-19T00:00:00,12048,,32,61,
4858,1973,1973-03-19T00:00:00,12049,,32,61,
4859,1973,1973-03-19T00:00:00,12050,,32,61,
4860,1973,1973-03-19T00:00:00,12051,,32,61,
4861,1973,1973-03-19T00:00:00,12052,,32,61,
4862,1973,1973-03-19T00:00:00,12053,,32,61,
4863,1973,1973-03-19T00:00:00,12054,,32,61,
4864,1973,1973-03-19T00:00:00,12055,,32,61,
4865,1973,1973-03-19T00:00:00,12056,,32,61,
4866,1973,1973-03-19T00:00:00,12057,,32,61,
4867,1973,1973-03-19T00:00:00,12058,,32,61,
4868,1973,1973-03-19T00:00:00,12059,,32,61,
4869,1973,1973-03-19T00:00:00,12060,,32,61,
4870,1973,1973-03-19T00:00:00,12061,,32,61,
4871,1973,1973-03-19T00:00:00,12062,,32,61,
4872,1973,1973-03-19T00:00:00,12063,,32,61,
4873,1973,1973-03-19T00:00:00,12064,,32,61,
4874,1973,1973-03-19T00:00:00,12065,,32,61,
4875,1973,1973-03-19T00:00:00,12066,,32,61,
4876,1973,1973-03-19T00:00:00,12067,,32,61,
4877,1973,1973-03-19T00:00:00,12068,,32,61,
4878,1973,1973-03-19T00:00:00,12069,,32,61,
4879,1973,1973-03-19T00:00:00,12070,,32,61,
4880,1973,1973-03-19T00:00:00,12071,,32,61,
4881,1973,1973-03-19T00:00:00,12072,,32,61,
4882,1973,1973-03-19T00:00:00,12073,,32,61,
4883,1973,1973-03-19T00:00:00,12074,,32,61,
4884,1973,1973-03-19T00:00:00,12075,,32,61,
4885,1973,1973-03-19T00:00:00,12076,,32,61,
4886,1973,1973-03-19T00:00:00,12077,,32,61,
4887,1973,1973-03-19T00:00:00,12078,,32,61,
4888,1973,1973-03-19T00:00:00,12079,,32,61,
4889,1973,1973-03-19T00:00:00,12080,,32,61,
4890,1973,1973-03-19T00:00:00,12081,,32,61,
4891,1973,1973-03-19T00:00:00,12082,,32,61,
4892,1973,1973-03-19T00:00:00,12083,,32,61,
4893,1973,1973-03-19T00:00:00,12084,,32,61,
4894,1973,1973-03-19T00:00:00,12085,,32,61,
4895,1973,1973-03-19T00:00:00,12086,,32,61,
4896,1973,1973-03-19T00:00:00,12087,,32,61,
4897,1973,1973-03-19T00:00:00,12088,,32,61,
4898,1973,1973-03-19T00:00:00,12089,,32,61,
4899,1973,1973-03-19T00:00:00,12090,,32,61,
4900,1973,1973-03-19T00:00:00,12091,,32,61,
4901,1973,1973-03-19T00:00:00,12092,,32,61,
4902,1973,1973-03-19T00:00:00,12093,,32,61,
4903,1973,1973-03-19T00:00:00,12094,,32,61,
4904,1973,1973-03-19T00:00:00,12095,,32,61,
4905,1973,1973-03-19T00:00:00,12096,,32,61,
4906,1973,1973-03-19T00:00:00,12097,,32,61,
4907,1973,1973-03-19T00:00:00,12098,,32,61,
4908,1973,1973-03-19T00:00:00,12099,,32,61,
4909,1973,1973-03-19T00:00:00,12100,,32,61,
4910,1973,1973-03-19T00:00:00,12101,,32,61,
4911,1973,1973-03-19T00:00:00,12102,,32,61,
4912,1973,1973-03-19T00:00:00,12103,,32,61,
4913,1973,1973-03-19T00:00:00,12104,,32,61,
4914,1973,1973-03-19T00:00:00,12105,,32,61,
4915,1973,1973-03-19T00:00:00,12106,,32,61,
4916,1973,1973-03-19T00:00:00,12107,,32,61,
4917,1973,1973-03-19T00:00:00,12108,,32,61,
4918,1973,1973-03-19T00:00:00,12109,,32,61,
4919,1973,1973-03-19T00:00:00,12110,,32,61,
4920,1973,1973-03-19T00:00:00,12111,,32,61,
4921,1973,1973-03-19T00:00:00,12112,,32,61,
4922,1973,1973-03-19T00:00:00,12113,,32,61,
4923,1973,1973-03-19T00:00:00,12114,,32,61,
4924,1973,1973-03-19T00:00:00,12115,,32,61,
4925,1973,1973-03-19T00:00:00,12116,,32,61,
4926,1973,1973-03-19T00:00:00,12117,,32,61,
4927,1973,1973-03-19T00:00:00,12118,,32,61,
4928,1973,1973-03-19T00:00:00,12119,,32,61,
4929,1973,1973-03-19T00:00:00,12120,,32,61,
4930,1973,1973-03-19T00:00:00,12121,,32,61,
4931,1973,1973-03-19T00:00:00,12122,,32,61,
4932,1973,1973-03-19T00:00:00,12123,,32,61,
4933,1973,1973-03-19T00:00:00,12124,,32,61,
4934,1973,1973-03-19T00:00:00,12125,,32,61,
4935,1973,1973-03-19T00:00:00,12126,,32,61,
4936,1973,1973-03-19T00:00:00,12127,,32,61,
4937,1973,1973-03-19T00:00:00,12128,,32,61,
4938,1973,1973-03-19T00:00:00,12129,,32,61,
4939,1973,1973-03-19T00:00:00,12130,,32,61,
4940,1973,1973-03-19T00:00:00,12131,,32,61,
4941,1973,1973-03-19T00:00:00,12132,,32,61,
4942,1973,1973-03-19T00:00:00,12133,,32,61,
4943,1973,1973-03-19T00:00:00,12134,,32,61,
4944,1973,1973-03-19T00:00:00,12135,,32,61,
4945,1973,1973-03-19T00:00:00,12136,,32,61,
4946,1973,1973-03-19T00:00:00,12137,,32,61,
4947,1973,1973-03-19T00:00:00,12138,,32,61,
4948,1973,1973-03-19T00:00:00,12139,,32,61,
4949,1973,1973-03-19T00:00:00,12140,,32,61,
4950,1973,1973-03-19T00:00:00,12141,,32,61,
4951,1973,1973-03-19T00:00:00,12142,,32,61,
4952,1973,1973-03-19T00:00:00,12143,,32,61,
4953,1973,1973-03-19T00:00:00,12144,,32,61,
4954,1973,1973-03-19T00:00:00,12145,,32,61,
4955,1973,1973-03-19T00:00:00,12146,,32,61,
4956,1973,1973-03-19T00:00:00,12147,,32,61,
4957,1973,1973-03-19T00:00:00,12148,,32,61,
4958,1973,1973-03-19T00:00:00,12149,,32,61,
4959,1973,1973-03-19T00:00:00,12150,,32,61,
4960,1973,1973-03-19T00:00:00,12151,,32,61,
4961,1973,1973-03-19T00:00:00,12152,,32,61,
4962,1973,1973-03-19T00:00:00,12153,,32,61,
4963,1973,1973-03-19T00:00:00,12154,,32,61,
4964,1973,1973-03-19T00:00:00,12155,,32,61,
4965,1973,1973-03-19T00:00:00,12156,,32,61,
4966,1973,1973-03-19T00:00:00,12157,,32,61,
4967,1973,1973-03-19T00:00:00,12158,,32,61,
4968,1973,1973-03-19T00:00:00,12159,,32,61,
4969,1973,1973-03-19T00:00:00,12160,,32,61,
4970,1973,1973-03-19T00:00:00,12161,,32,61,
4971,1973,1973-03-19T00:00:00,12162,,32,61,
4972,1973,1973-03-19T00:00:00,12163,,32,61,
4973,1973,1973-03-19T00:00:00,12164,,32,61,
4974,1973,1973-03-19T00:00:00,12165,,32,61,
4975,1973,1973-03-19T00:00:00,12166,,32,61,
4976,1973,1973-03-19T00:00:00,12167,,32,61,
4977,1973,1973-03-19T00:00:00,12168,,32,61,
4978,1973,1973-04-16T00:00:00,12001,,32,61,
4979,1973,1973-04-16T00:00:00,12002,,32,61,
4980,1973,1973-04-16T00:00:00,12003,,32,61,
4981,1973,1973-04-16T00:00:00,12004,,32,61,
4982,1973,1973-04-16T00:00:00,12005,,32,61,
4983,1973,1973-04-16T00:00:00,12006,,32,61,
4984,1973,1973-04-16T00:00:00,12007,,32,61,
4985,1973,1973-04-16T00:00:00,12008,,32,61,
4986,1973,1973-04-16T00:00:00,12009,,32,61,
4987,1973,1973-04-16T00:00:00,12010,,32,61,
4988,1973,1973-04-16T00:00:00,12011,,32,61,
4989,1973,1973-04-16T00:00:00,12012,,32,61,
4990,1973,1973-04-16T00:00:00,12013,,32,61,
4991,1973,1973-04-16T00:00:00,12014,,32,61,
4992,1973,1973-04-16T00:00:00,12015,,32,61,
4993,1973,1973-04-16T00:00:00,12016,,32,61,
4994,1973,1973-04-16T00:00:00,12017,,32,61,
4995,1973,1973-04-16T00:00:00,12018,,32,61,
4996,1973,1973-04-16T00:00:00,12019,,32,61,
4997,1973,1973-04-16T00:00:00,12020,,32,61,
4998,1973,1973-04-16T00:00:00,12021,,32,61,
4999,1973,1973-04-16T00:00:00,12022,,32,61,
5000,1973,1973-04-16T00:00:00,12023,,32,61,
5001,1973,1973-04-16T00:00:00,12024,,32,61,
5002,1973,1973-04-16T00:00:00,12025,,32,61,
5003,1973,1973-04-16T00:00:00,12026,,32,61,
5004,1973,1973-04-16T00:00:00,12027,,32,61,
5005,1973,1973-04-16T00:00:00,12028,,32,61,
5006,1973,1973-04-16T00:00:00,12029,,32,61,
5007,1973,1973-04-16T00:00:00,12030,,32,61,
5008,1973,1973-04-16T00:00:00,12031,,32,61,
5009,1973,1973-04-16T00:00:00,12032,,32,61,
5010,1973,1973-04-16T00:00:00,12033,,32,61,
5011,1973,1973-04-16T00:00:00,12034,,32,61,
5012,1973,1973-04-16T00:00:00,12035,,32,61,
5013,1973,1973-04-16T00:00:00,12036,,32,61,
5014,1973,1973-04-16T00:00:00,12037,,32,61,
5015,1973,1973-04-16T00:00:00,12038,,32,61,
5016,1973,1973-04-16T00:00:00,12039,,32,61,
5017,1973,1973-04-16T00:00:00,12040,,32,61,
5018,1973,1973-04-16T00:00:00,12041,,32,61,
5019,1973,1973-04-16T00:00:00,12042,,32,61,
5020,1973,1973-04-16T00:00:00,12043,,32,61,
5021,1973,1973-04-16T00:00:00,12044,,32,61,
5022,1973,1973-04-16T00:00:00,12045,,32,61,
5023,1973,1973-04-16T00:00:00,12046,,32,61,
5024,1973,1973-04-16T00:00:00,12047,,32,61,
5025,1973,1973-04-16T00:00:00,12048,,32,61,
5026,1973,1973-04-16T00:00:00,12049,,32,61,
5027,1973,1973-04-16T00:00:00,12050,,32,61,
5028,1973,1973-04-16T00:00:00,12051,,32,61,
5029,1973,1973-04-16T00:00:00,12052,,32,61,
5030,1973,1973-04-16T00:00:00,12053,,32,61,
5031,1973,1973-04-16T00:00:00,12054,,32,61,
5032,1973,1973-04-16T00:00:00,12055,,32,61,
5033,1973,1973-04-16T00:00:00,12056,,32,61,
5034,1973,1973-04-16T00:00:00,12057,,32,61,
5035,1973,1973-04-16T00:00:00,12058,,32,61,
5036,1973,1973-04-16T00:00:00,12059,,32,61,
5037,1973,1973-04-16T00:00:00,12060,,32,61,
5038,1973,1973-04-16T00:00:00,12061,,32,61,
5039,1973,1973-04-16T00:00:00,12062,,32,61,
5040,1973,1973-04-16T00:00:00,12063,,32,61,
5041,1973,1973-04-16T00:00:00,12064,,32,61,
5042,1973,1973-04-16T00:00:00,12065,,32,61,
