Probenahme_Pflanzen_ID,Versuchsjahr,Parzelle_ID
1867,1998,23
1868,1998,68
1869,1998,113
1870,1998,32
1871,1998,77
1872,1998,122
1873,1998,41
1874,1998,86
1875,1998,131
1876,1998,6
1877,1998,49
1878,1998,96
1879,1998,13
1880,1998,60
1881,1998,103
1882,1998,24
1883,1998,67
1884,1998,114
1885,1998,31
1886,1998,78
1887,1998,121
1888,1998,42
1889,1998,85
1890,1998,132
1891,1999,4
1892,1999,51
1893,1999,94
1894,1999,15
1895,1999,58
1896,1999,105
1897,1999,22
1898,1999,69
1899,1999,112
1900,1999,33
1901,1999,76
1902,1999,123
1903,1999,40
1904,1999,87
1905,1999,130
1906,1999,5
1907,1999,50
1908,1999,95
1909,1999,14
1910,1999,59
1911,1999,104
1912,1999,23
1913,1999,68
1914,1999,113
1915,1999,32
1916,1999,77
1917,1999,122
1918,1999,41
1919,1999,86
1920,1999,131
1921,1999,6
1922,1999,49
1923,1999,96
1924,1999,13
1925,1999,60
1926,1999,103
1927,1999,24
1928,1999,67
1929,1999,114
1930,1999,31
1931,1999,78
1932,1999,121
1933,1999,42
1934,1999,85
1935,1999,132
1936,1999,138
1937,1999,181
1938,1999,205
1939,1999,145
1940,1999,186
1941,1999,222
1942,1999,150
1943,1999,169
1944,1999,198
1945,1999,157
1946,1999,193
1947,1999,217
1948,1999,162
1949,1999,174
1950,1999,210
1951,1999,139
1952,1999,180
1953,1999,204
1954,1999,144
1955,1999,187
1956,1999,223
1957,1999,151
1958,1999,168
1959,1999,199
1960,1999,156
1961,1999,192
1962,1999,216
1963,1999,163
1964,1999,175
1965,1999,211
1966,1999,7
1967,1999,48
1968,1999,97
1969,1999,12
1970,1999,61
1971,1999,102
1972,1999,25
1973,1999,66
1974,1999,115
1975,1999,30
1976,1999,79
1977,1999,120
1978,1999,43
1979,1999,84
1980,1999,133
1981,1999,8
1982,1999,47
1983,1999,98
1984,1999,11
1985,1999,62
1986,1999,101
1987,1999,26
1988,1999,65
1989,1999,116
1990,1999,29
1991,1999,80
1992,1999,119
1993,1999,44
1994,1999,83
1995,1999,134
1996,1999,9
1997,1999,46
1998,1999,99
1999,1999,10
2000,1999,63
2001,1999,100
2002,1999,27
2003,1999,64
2004,1999,117
2005,1999,28
2006,1999,81
2007,1999,118
2008,1999,45
2009,1999,82
2010,1999,135
2011,1999,140
2012,1999,179
2013,1999,203
2014,1999,143
2015,1999,188
2016,1999,224
2017,1999,152
2018,1999,167
2019,1999,200
2020,1999,155
2021,1999,191
2022,1999,215
2023,1999,164
2024,1999,176
2025,1999,212
2026,1999,141
2027,1999,178
2028,1999,202
2029,1999,142
2030,1999,189
2031,1999,225
2032,1999,153
2033,1999,166
2034,1999,201
2035,1999,154
2036,1999,190
2037,1999,214
2038,1999,165
2039,1999,177
2040,1999,213
2041,1999,1
2042,1999,54
2043,1999,91
2044,1999,18
2045,1999,55
2046,1999,108
2047,1999,19
2048,1999,72
2049,1999,109
2050,1999,36
2051,1999,73
2052,1999,126
2053,1999,37
2054,1999,90
2055,1999,127
2056,1999,2
2057,1999,53
2058,1999,92
2059,1999,17
2060,1999,56
2061,1999,107
2062,1999,20
2063,1999,71
2064,1999,110
2065,1999,35
2066,1999,74
2067,1999,125
2068,1999,38
2069,1999,89
2070,1999,128
2071,1999,3
2072,1999,52
2073,1999,93
2074,1999,16
2075,1999,57
2076,1999,106
2077,1999,21
2078,1999,70
2079,1999,111
2080,1999,34
2081,1999,75
2082,1999,124
2083,1999,39
2084,1999,88
2085,1999,129
2086,1999,136
2087,1999,183
2088,1999,207
2089,1999,147
2090,1999,184
2091,1999,220
2092,1999,148
2093,1999,171
2094,1999,196
2095,1999,159
2096,1999,195
2097,1999,219
2098,1999,160
2099,1999,172
2100,1999,208
2101,1999,137
2102,1999,182
2103,1999,206
2104,1999,146
2105,1999,185
2106,1999,221
2107,1999,149
2108,1999,170
2109,1999,197
2110,1999,158
2111,1999,194
2112,1999,218
2113,1999,161
2114,1999,173
2115,1999,209
2116,2000,1
2117,2000,54
2118,2000,91
2119,2000,18
2120,2000,55
2121,2000,108
2122,2000,19
2123,2000,72
2124,2000,109
2125,2000,36
2126,2000,73
2127,2000,126
2128,2000,37
2129,2000,90
2130,2000,127
2131,2000,2
2132,2000,53
2133,2000,92
2134,2000,17
2135,2000,56
2136,2000,107
2137,2000,20
2138,2000,71
2139,2000,110
2140,2000,35
2141,2000,74
2142,2000,125
2143,2000,38
2144,2000,89
2145,2000,128
2146,2000,3
2147,2000,52
2148,2000,93
2149,2000,16
2150,2000,57
2151,2000,106
2152,2000,21
2153,2000,70
2154,2000,111
2155,2000,34
2156,2000,75
2157,2000,124
2158,2000,39
2159,2000,88
2160,2000,129
2161,2000,136
2162,2000,183
2163,2000,207
2164,2000,147
2165,2000,184
2166,2000,220
2167,2000,148
2168,2000,171
2169,2000,196
2170,2000,159
2171,2000,195
2172,2000,219
2173,2000,160
2174,2000,172
2175,2000,208
2176,2000,137
2177,2000,182
2178,2000,206
2179,2000,146
2180,2000,185
2181,2000,221
2182,2000,149
2183,2000,170
2184,2000,197
2185,2000,158
2186,2000,194
2187,2000,218
2188,2000,161
2189,2000,173
2190,2000,209
2191,2000,4
2192,2000,51
2193,2000,94
2194,2000,15
2195,2000,58
2196,2000,105
2197,2000,22
2198,2000,69
2199,2000,112
2200,2000,33
2201,2000,76
2202,2000,123
2203,2000,40
2204,2000,87
2205,2000,130
2206,2000,5
2207,2000,50
2208,2000,95
2209,2000,14
2210,2000,59
2211,2000,104
2212,2000,23
2213,2000,68
2214,2000,113
2215,2000,32
2216,2000,77
2217,2000,122
2218,2000,41
2219,2000,86
2220,2000,131
2221,2000,6
2222,2000,49
2223,2000,96
2224,2000,13
2225,2000,60
2226,2000,103
2227,2000,24
2228,2000,67
2229,2000,114
2230,2000,31
2231,2000,78
2232,2000,121
2233,2000,42
2234,2000,85
2235,2000,132
2236,2000,138
2237,2000,181
2238,2000,205
2239,2000,145
2240,2000,186
2241,2000,222
2242,2000,150
2243,2000,169
2244,2000,198
2245,2000,157
2246,2000,193
2247,2000,217
2248,2000,162
2249,2000,174
2250,2000,210
2251,2000,139
2252,2000,180
2253,2000,204
2254,2000,144
2255,2000,187
2256,2000,223
2257,2000,151
2258,2000,168
2259,2000,199
2260,2000,156
2261,2000,192
2262,2000,216
2263,2000,163
2264,2000,175
2265,2000,211
2266,2000,7
2267,2000,48
2268,2000,97
2269,2000,12
2270,2000,61
2271,2000,102
2272,2000,25
2273,2000,66
2274,2000,115
2275,2000,30
2276,2000,79
2277,2000,120
2278,2000,43
2279,2000,84
2280,2000,133
2281,2000,8
2282,2000,47
2283,2000,98
2284,2000,11
2285,2000,62
2286,2000,101
2287,2000,26
2288,2000,65
2289,2000,116
2290,2000,29
2291,2000,80
2292,2000,119
2293,2000,44
2294,2000,83
2295,2000,134
2296,2000,9
2297,2000,46
2298,2000,99
2299,2000,10
2300,2000,63
2301,2000,100
2302,2000,27
2303,2000,64
2304,2000,117
2305,2000,28
2306,2000,81
2307,2000,118
2308,2000,45
2309,2000,82
2310,2000,135
2311,2000,140
2312,2000,179
2313,2000,203
2314,2000,143
2315,2000,188
2316,2000,224
2317,2000,152
2318,2000,167
2319,2000,200
2320,2000,155
2321,2000,191
2322,2000,215
2323,2000,164
2324,2000,176
2325,2000,212
2326,2000,141
2327,2000,178
2328,2000,202
2329,2000,142
2330,2000,189
2331,2000,225
2332,2000,153
2333,2000,166
2334,2000,201
2335,2000,154
2336,2000,190
2337,2000,214
2338,2000,165
2339,2000,177
2340,2000,213
2341,2001,7
2342,2001,48
2343,2001,97
2344,2001,12
2345,2001,61
2346,2001,102
2347,2001,25
2348,2001,66
2349,2001,115
2350,2001,30
2351,2001,79
2352,2001,120
2353,2001,43
2354,2001,84
2355,2001,133
2356,2001,8
2357,2001,47
2358,2001,98
2359,2001,11
2360,2001,62
2361,2001,101
2362,2001,26
2363,2001,65
2364,2001,116
2365,2001,29
2366,2001,80
2367,2001,119
2368,2001,44
2369,2001,83
2370,2001,134
2371,2001,9
2372,2001,46
2373,2001,99
2374,2001,10
2375,2001,63
2376,2001,100
2377,2001,27
2378,2001,64
2379,2001,117
2380,2001,28
2381,2001,81
2382,2001,118
2383,2001,45
2384,2001,82
2385,2001,135
2386,2001,140
2387,2001,179
2388,2001,203
2389,2001,143
2390,2001,188
2391,2001,224
2392,2001,152
2393,2001,167
2394,2001,200
2395,2001,155
2396,2001,191
2397,2001,215
2398,2001,164
2399,2001,176
2400,2001,212
2401,2001,141
2402,2001,178
2403,2001,202
2404,2001,142
2405,2001,189
2406,2001,225
2407,2001,153
2408,2001,166
2409,2001,201
2410,2001,154
2411,2001,190
2412,2001,214
2413,2001,165
2414,2001,177
2415,2001,213
2416,2001,1
2417,2001,54
2418,2001,91
2419,2001,18
2420,2001,55
2421,2001,108
2422,2001,19
2423,2001,72
2424,2001,109
2425,2001,36
2426,2001,73
2427,2001,126
2428,2001,37
2429,2001,90
2430,2001,127
2431,2001,2
2432,2001,53
2433,2001,92
2434,2001,17
2435,2001,56
2436,2001,107
2437,2001,20
2438,2001,71
2439,2001,110
2440,2001,35
2441,2001,74
2442,2001,125
2443,2001,38
2444,2001,89
2445,2001,128
2446,2001,3
2447,2001,52
2448,2001,93
2449,2001,16
2450,2001,57
2451,2001,106
2452,2001,21
2453,2001,70
2454,2001,111
2455,2001,34
2456,2001,75
2457,2001,124
2458,2001,39
2459,2001,88
2460,2001,129
2461,2001,136
2462,2001,183
2463,2001,207
2464,2001,147
2465,2001,184
2466,2001,220
2467,2001,148
2468,2001,171
2469,2001,196
2470,2001,159
2471,2001,195
2472,2001,219
2473,2001,160
2474,2001,172
2475,2001,208
2476,2001,137
2477,2001,182
2478,2001,206
2479,2001,146
2480,2001,185
2481,2001,221
2482,2001,149
2483,2001,170
2484,2001,197
2485,2001,158
2486,2001,194
2487,2001,218
2488,2001,161
2489,2001,173
2490,2001,209
2491,2001,4
2492,2001,51
2493,2001,94
2494,2001,15
2495,2001,58
2496,2001,105
2497,2001,22
2498,2001,69
2499,2001,112
2500,2001,33
2501,2001,76
2502,2001,123
2503,2001,40
2504,2001,87
2505,2001,130
2506,2001,5
2507,2001,50
2508,2001,95
2509,2001,14
2510,2001,59
2511,2001,104
2512,2001,23
2513,2001,68
2514,2001,113
2515,2001,32
2516,2001,77
2517,2001,122
2518,2001,41
2519,2001,86
2520,2001,131
2521,2001,6
2522,2001,49
2523,2001,96
2524,2001,13
2525,2001,60
2526,2001,103
2527,2001,24
2528,2001,67
2529,2001,114
2530,2001,31
2531,2001,78
2532,2001,121
2533,2001,42
2534,2001,85
2535,2001,132
2536,2001,138
2537,2001,181
2538,2001,205
2539,2001,145
2540,2001,186
2541,2001,222
2542,2001,150
2543,2001,169
2544,2001,198
2545,2001,157
2546,2001,193
2547,2001,217
2548,2001,162
2549,2001,174
2550,2001,210
2551,2001,139
2552,2001,180
2553,2001,204
2554,2001,144
2555,2001,187
2556,2001,223
2557,2001,151
2558,2001,168
2559,2001,199
2560,2001,156
2561,2001,192
2562,2001,216
2563,2001,163
2564,2001,175
2565,2001,211
2566,2002,4
2567,2002,51
2568,2002,94
2569,2002,15
2570,2002,58
2571,2002,105
2572,2002,22
2573,2002,69
2574,2002,112
2575,2002,33
2576,2002,76
2577,2002,123
2578,2002,40
2579,2002,87
2580,2002,130
2581,2002,5
2582,2002,50
2583,2002,95
2584,2002,14
2585,2002,59
2586,2002,104
2587,2002,23
2588,2002,68
2589,2002,113
2590,2002,32
2591,2002,77
2592,2002,122
2593,2002,41
2594,2002,86
2595,2002,131
2596,2002,6
2597,2002,49
2598,2002,96
2599,2002,13
2600,2002,60
2601,2002,103
2602,2002,24
2603,2002,67
2604,2002,114
2605,2002,31
2606,2002,78
2607,2002,121
2608,2002,42
2609,2002,85
2610,2002,132
2611,2002,138
2612,2002,181
2613,2002,205
2614,2002,145
2615,2002,186
2616,2002,222
2617,2002,150
2618,2002,169
2619,2002,198
2620,2002,157
2621,2002,193
2622,2002,217
2623,2002,162
2624,2002,174
2625,2002,210
2626,2002,139
2627,2002,180
2628,2002,204
2629,2002,144
2630,2002,187
2631,2002,223
2632,2002,151
2633,2002,168
2634,2002,199
2635,2002,156
2636,2002,192
2637,2002,216
2638,2002,163
2639,2002,175
2640,2002,211
2641,2002,7
2642,2002,48
2643,2002,97
2644,2002,12
2645,2002,61
2646,2002,102
2647,2002,25
2648,2002,66
2649,2002,115
2650,2002,30
2651,2002,79
2652,2002,120
2653,2002,43
2654,2002,84
2655,2002,133
2656,2002,8
2657,2002,47
2658,2002,98
2659,2002,11
2660,2002,62
2661,2002,101
2662,2002,26
2663,2002,65
2664,2002,116
2665,2002,29
2666,2002,80
2667,2002,119
2668,2002,44
2669,2002,83
2670,2002,134
2671,2002,9
2672,2002,46
2673,2002,99
2674,2002,10
2675,2002,63
2676,2002,100
2677,2002,27
2678,2002,64
2679,2002,117
2680,2002,28
2681,2002,81
2682,2002,118
2683,2002,45
2684,2002,82
2685,2002,135
2686,2002,140
2687,2002,179
2688,2002,203
2689,2002,143
2690,2002,188
2691,2002,224
2692,2002,152
2693,2002,167
2694,2002,200
2695,2002,155
2696,2002,191
2697,2002,215
2698,2002,164
2699,2002,176
2700,2002,212
2701,2002,141
2702,2002,178
2703,2002,202
2704,2002,142
2705,2002,189
2706,2002,225
2707,2002,153
2708,2002,166
2709,2002,201
2710,2002,154
2711,2002,190
2712,2002,214
2713,2002,165
2714,2002,177
2715,2002,213
2716,2002,1
2717,2002,54
2718,2002,91
2719,2002,18
2720,2002,55
2721,2002,108
2722,2002,19
2723,2002,72
2724,2002,109
2725,2002,36
2726,2002,73
2727,2002,126
2728,2002,37
2729,2002,90
2730,2002,127
2731,2002,2
2732,2002,53
2733,2002,92
2734,2002,17
2735,2002,56
2736,2002,107
2737,2002,20
2738,2002,71
2739,2002,110
2740,2002,35
2741,2002,74
2742,2002,125
2743,2002,38
2744,2002,89
2745,2002,128
2746,2002,3
2747,2002,52
2748,2002,93
2749,2002,16
2750,2002,57
2751,2002,106
2752,2002,21
2753,2002,70
2754,2002,111
2755,2002,34
2756,2002,75
2757,2002,124
2758,2002,39
2759,2002,88
2760,2002,129
2761,2002,136
2762,2002,183
2763,2002,207
2764,2002,147
2765,2002,184
2766,2002,220
2767,2002,148
2768,2002,171
2769,2002,196
2770,2002,159
2771,2002,195
2772,2002,219
2773,2002,160
2774,2002,172
2775,2002,208
2776,2002,137
2777,2002,182
2778,2002,206
2779,2002,146
2780,2002,185
2781,2002,221
2782,2002,149
2783,2002,170
2784,2002,197
2785,2002,158
2786,2002,194
2787,2002,218
2788,2002,161
2789,2002,173
2790,2002,209
2791,2003,1
2792,2003,54
2793,2003,91
2794,2003,18
2795,2003,55
2796,2003,108
2797,2003,19
2798,2003,72
2799,2003,109
2800,2003,36
2801,2003,73
2802,2003,126
2803,2003,37
2804,2003,90
2805,2003,127
2806,2003,2
2807,2003,53
2808,2003,92
2809,2003,17
2810,2003,56
2811,2003,107
2812,2003,20
2813,2003,71
2814,2003,110
2815,2003,35
2816,2003,74
2817,2003,125
2818,2003,38
2819,2003,89
2820,2003,128
2821,2003,3
2822,2003,52
2823,2003,93
2824,2003,16
2825,2003,57
2826,2003,106
2827,2003,21
2828,2003,70
2829,2003,111
2830,2003,34
2831,2003,75
2832,2003,124
2833,2003,39
2834,2003,88
2835,2003,129
2836,2003,136
2837,2003,183
2838,2003,207
2839,2003,147
2840,2003,184
2841,2003,220
2842,2003,148
2843,2003,171
2844,2003,196
2845,2003,159
2846,2003,195
2847,2003,219
2848,2003,160
2849,2003,172
2850,2003,208
2851,2003,137
2852,2003,182
2853,2003,206
2854,2003,146
2855,2003,185
2856,2003,221
2857,2003,149
2858,2003,170
2859,2003,197
2860,2003,158
2861,2003,194
2862,2003,218
2863,2003,161
2864,2003,173
2865,2003,209
2866,2003,4
2867,2003,51
2868,2003,94
2869,2003,15
2870,2003,58
2871,2003,105
2872,2003,22
2873,2003,69
2874,2003,112
2875,2003,33
2876,2003,76
2877,2003,123
2878,2003,40
2879,2003,87
2880,2003,130
2881,2003,5
2882,2003,50
2883,2003,95
2884,2003,14
2885,2003,59
2886,2003,104
2887,2003,23
2888,2003,68
2889,2003,113
2890,2003,32
2891,2003,77
2892,2003,122
2893,2003,41
2894,2003,86
2895,2003,131
2896,2003,6
2897,2003,49
2898,2003,96
2899,2003,13
2900,2003,60
2901,2003,103
2902,2003,24
2903,2003,67
2904,2003,114
2905,2003,31
2906,2003,78
2907,2003,121
2908,2003,42
2909,2003,85
2910,2003,132
2911,2003,138
2912,2003,181
2913,2003,205
2914,2003,145
2915,2003,186
2916,2003,222
2917,2003,150
2918,2003,169
2919,2003,198
2920,2003,157
2921,2003,193
2922,2003,217
2923,2003,162
2924,2003,174
2925,2003,210
2926,2003,139
2927,2003,180
2928,2003,204
2929,2003,144
2930,2003,187
2931,2003,223
2932,2003,151
2933,2003,168
2934,2003,199
2935,2003,156
2936,2003,192
2937,2003,216
2938,2003,163
2939,2003,175
2940,2003,211
2941,2003,7
2942,2003,48
2943,2003,97
2944,2003,12
2945,2003,61
2946,2003,102
2947,2003,25
2948,2003,66
2949,2003,115
2950,2003,30
2951,2003,79
2952,2003,120
2953,2003,43
2954,2003,84
2955,2003,133
2956,2003,8
2957,2003,47
2958,2003,98
2959,2003,11
2960,2003,62
2961,2003,101
2962,2003,26
2963,2003,65
2964,2003,116
2965,2003,29
2966,2003,80
2967,2003,119
2968,2003,44
2969,2003,83
2970,2003,134
2971,2003,9
2972,2003,46
2973,2003,99
2974,2003,10
2975,2003,63
2976,2003,100
2977,2003,27
2978,2003,64
2979,2003,117
2980,2003,28
2981,2003,81
2982,2003,118
2983,2003,45
2984,2003,82
2985,2003,135
2986,2003,140
2987,2003,179
2988,2003,203
2989,2003,143
2990,2003,188
2991,2003,224
2992,2003,152
2993,2003,167
2994,2003,200
2995,2003,155
2996,2003,191
2997,2003,215
2998,2003,164
2999,2003,176
3000,2003,212
3001,2003,141
3002,2003,178
3003,2003,202
3004,2003,142
3005,2003,189
3006,2003,225
3007,2003,153
3008,2003,166
3009,2003,201
3010,2003,154
3011,2003,190
3012,2003,214
3013,2003,165
3014,2003,177
3015,2003,213
3016,2004,7
3017,2004,48
3018,2004,97
3019,2004,12
3020,2004,61
3021,2004,102
3022,2004,25
3023,2004,66
3024,2004,115
3025,2004,30
3026,2004,79
3027,2004,120
3028,2004,43
3029,2004,84
3030,2004,133
3031,2004,8
3032,2004,47
3033,2004,98
3034,2004,11
3035,2004,62
3036,2004,101
3037,2004,26
3038,2004,65
3039,2004,116
3040,2004,29
3041,2004,80
3042,2004,119
3043,2004,44
3044,2004,83
3045,2004,134
3046,2004,9
3047,2004,46
3048,2004,99
3049,2004,10
3050,2004,63
3051,2004,100
3052,2004,27
3053,2004,64
3054,2004,117
3055,2004,28
3056,2004,81
3057,2004,118
3058,2004,45
3059,2004,82
3060,2004,135
3061,2004,140
3062,2004,179
3063,2004,203
3064,2004,143
3065,2004,188
3066,2004,224
3067,2004,152
3068,2004,167
3069,2004,200
3070,2004,155
3071,2004,191
3072,2004,215
3073,2004,164
3074,2004,176
3075,2004,212
3076,2004,141
3077,2004,178
3078,2004,202
3079,2004,142
3080,2004,189
3081,2004,225
3082,2004,153
3083,2004,166
3084,2004,201
3085,2004,154
3086,2004,190
3087,2004,214
3088,2004,165
3089,2004,177
3090,2004,213
3091,2004,1
3092,2004,54
3093,2004,91
3094,2004,18
3095,2004,55
3096,2004,108
3097,2004,19
3098,2004,72
3099,2004,109
3100,2004,36
3101,2004,73
3102,2004,126
3103,2004,37
3104,2004,90
3105,2004,127
3106,2004,2
3107,2004,53
3108,2004,92
3109,2004,17
3110,2004,56
3111,2004,107
3112,2004,20
3113,2004,71
3114,2004,110
3115,2004,35
3116,2004,74
3117,2004,125
3118,2004,38
3119,2004,89
3120,2004,128
3121,2004,3
3122,2004,52
3123,2004,93
3124,2004,16
3125,2004,57
3126,2004,106
3127,2004,21
3128,2004,70
3129,2004,111
3130,2004,34
3131,2004,75
3132,2004,124
3133,2004,39
3134,2004,88
3135,2004,129
3136,2004,136
3137,2004,183
3138,2004,207
3139,2004,147
3140,2004,184
3141,2004,220
3142,2004,148
3143,2004,171
3144,2004,196
3145,2004,159
3146,2004,195
3147,2004,219
3148,2004,160
3149,2004,172
3150,2004,208
3151,2004,137
3152,2004,182
3153,2004,206
3154,2004,146
3155,2004,185
3156,2004,221
3157,2004,149
3158,2004,170
3159,2004,197
3160,2004,158
3161,2004,194
3162,2004,218
3163,2004,161
3164,2004,173
3165,2004,209
3166,2004,4
3167,2004,51
3168,2004,94
3169,2004,15
3170,2004,58
3171,2004,105
3172,2004,22
3173,2004,69
3174,2004,112
3175,2004,33
3176,2004,76
3177,2004,123
3178,2004,40
3179,2004,87
3180,2004,130
3181,2004,5
3182,2004,50
3183,2004,95
3184,2004,14
3185,2004,59
3186,2004,104
3187,2004,23
3188,2004,68
3189,2004,113
3190,2004,32
3191,2004,77
3192,2004,122
3193,2004,41
3194,2004,86
3195,2004,131
3196,2004,6
3197,2004,49
3198,2004,96
3199,2004,13
3200,2004,60
3201,2004,103
3202,2004,24
3203,2004,67
3204,2004,114
3205,2004,31
3206,2004,78
3207,2004,121
3208,2004,42
3209,2004,85
3210,2004,132
3211,2004,138
3212,2004,181
3213,2004,205
3214,2004,145
3215,2004,186
3216,2004,222
3217,2004,150
3218,2004,169
3219,2004,198
3220,2004,157
3221,2004,193
3222,2004,217
3223,2004,162
3224,2004,174
3225,2004,210
3226,2004,139
3227,2004,180
3228,2004,204
3229,2004,144
3230,2004,187
3231,2004,223
3232,2004,151
3233,2004,168
3234,2004,199
3235,2004,156
3236,2004,192
3237,2004,216
3238,2004,163
3239,2004,175
3240,2004,211
3241,2005,4
3242,2005,51
3243,2005,94
3244,2005,15
3245,2005,58
3246,2005,105
3247,2005,22
3248,2005,69
3249,2005,112
3250,2005,33
3251,2005,76
3252,2005,123
3253,2005,40
3254,2005,87
3255,2005,130
3256,2005,5
3257,2005,50
3258,2005,95
3259,2005,14
3260,2005,59
3261,2005,104
3262,2005,23
3263,2005,68
3264,2005,113
3265,2005,32
3266,2005,77
3267,2005,122
3268,2005,41
3269,2005,86
3270,2005,131
3271,2005,6
3272,2005,49
3273,2005,96
3274,2005,13
3275,2005,60
3276,2005,103
3277,2005,24
3278,2005,67
3279,2005,114
3280,2005,31
3281,2005,78
3282,2005,121
3283,2005,42
3284,2005,85
3285,2005,132
3286,2005,138
3287,2005,181
3288,2005,205
3289,2005,145
3290,2005,186
3291,2005,222
3292,2005,150
3293,2005,169
3294,2005,198
3295,2005,157
3296,2005,193
3297,2005,217
3298,2005,162
3299,2005,174
3300,2005,210
3301,2005,139
3302,2005,180
3303,2005,204
3304,2005,144
3305,2005,187
3306,2005,223
3307,2005,151
3308,2005,168
3309,2005,199
3310,2005,156
3311,2005,192
3312,2005,216
3313,2005,163
3314,2005,175
3315,2005,211
3316,2005,7
3317,2005,48
3318,2005,97
3319,2005,12
3320,2005,61
3321,2005,102
3322,2005,25
3323,2005,66
3324,2005,115
3325,2005,30
3326,2005,79
3327,2005,120
3328,2005,43
3329,2005,84
3330,2005,133
3331,2005,8
3332,2005,47
3333,2005,98
3334,2005,11
3335,2005,62
3336,2005,101
3337,2005,26
3338,2005,65
3339,2005,116
3340,2005,29
3341,2005,80
3342,2005,119
3343,2005,44
3344,2005,83
3345,2005,134
3346,2005,9
3347,2005,46
3348,2005,99
3349,2005,10
3350,2005,63
3351,2005,100
3352,2005,27
3353,2005,64
3354,2005,117
3355,2005,28
3356,2005,81
3357,2005,118
3358,2005,45
3359,2005,82
3360,2005,135
3361,2005,140
3362,2005,179
3363,2005,203
3364,2005,143
3365,2005,188
3366,2005,224
3367,2005,152
3368,2005,167
3369,2005,200
3370,2005,155
3371,2005,191
3372,2005,215
3373,2005,164
3374,2005,176
3375,2005,212
3376,2005,141
3377,2005,178
3378,2005,202
3379,2005,142
3380,2005,189
3381,2005,225
3382,2005,153
3383,2005,166
3384,2005,201
3385,2005,154
3386,2005,190
3387,2005,214
3388,2005,165
3389,2005,177
3390,2005,213
3391,2005,1
3392,2005,54
3393,2005,91
3394,2005,18
3395,2005,55
3396,2005,108
3397,2005,19
3398,2005,72
3399,2005,109
3400,2005,36
3401,2005,73
3402,2005,126
3403,2005,37
3404,2005,90
3405,2005,127
3406,2005,2
3407,2005,53
3408,2005,92
3409,2005,17
3410,2005,56
3411,2005,107
3412,2005,20
3413,2005,71
3414,2005,110
3415,2005,35
3416,2005,74
3417,2005,125
3418,2005,38
3419,2005,89
3420,2005,128
3421,2005,3
3422,2005,52
3423,2005,93
3424,2005,16
3425,2005,57
3426,2005,106
3427,2005,21
3428,2005,70
3429,2005,111
3430,2005,34
3431,2005,75
3432,2005,124
3433,2005,39
3434,2005,88
3435,2005,129
3436,2005,136
3437,2005,183
3438,2005,207
3439,2005,147
3440,2005,184
3441,2005,220
3442,2005,148
3443,2005,171
3444,2005,196
3445,2005,159
3446,2005,195
3447,2005,219
3448,2005,160
3449,2005,172
3450,2005,208
3451,2005,137
3452,2005,182
3453,2005,206
3454,2005,146
3455,2005,185
3456,2005,221
3457,2005,149
3458,2005,170
3459,2005,197
3460,2005,158
3461,2005,194
3462,2005,218
3463,2005,161
3464,2005,173
3465,2005,209
3466,2006,1
3467,2006,54
3468,2006,91
3469,2006,18
3470,2006,55
3471,2006,108
3472,2006,19
3473,2006,72
3474,2006,109
3475,2006,36
3476,2006,73
3477,2006,126
3478,2006,37
3479,2006,90
3480,2006,127
3481,2006,2
3482,2006,53
3483,2006,92
3484,2006,17
3485,2006,56
3486,2006,107
3487,2006,20
3488,2006,71
3489,2006,110
3490,2006,35
3491,2006,74
3492,2006,125
3493,2006,38
3494,2006,89
3495,2006,128
3496,2006,3
3497,2006,52
3498,2006,93
3499,2006,16
3500,2006,57
3501,2006,106
3502,2006,21
3503,2006,70
3504,2006,111
3505,2006,34
3506,2006,75
3507,2006,124
3508,2006,39
3509,2006,88
3510,2006,129
3511,2006,136
3512,2006,183
3513,2006,207
3514,2006,147
3515,2006,184
3516,2006,220
3517,2006,148
3518,2006,171
3519,2006,196
3520,2006,159
3521,2006,195
3522,2006,219
3523,2006,160
3524,2006,172
3525,2006,208
3526,2006,137
3527,2006,182
3528,2006,206
3529,2006,146
3530,2006,185
3531,2006,221
3532,2006,149
3533,2006,170
3534,2006,197
3535,2006,158
3536,2006,194
3537,2006,218
3538,2006,161
3539,2006,173
3540,2006,209
3541,2006,4
3542,2006,51
3543,2006,94
3544,2006,15
3545,2006,58
3546,2006,105
3547,2006,22
3548,2006,69
3549,2006,112
3550,2006,33
3551,2006,76
3552,2006,123
3553,2006,40
3554,2006,87
3555,2006,130
3556,2006,5
3557,2006,50
3558,2006,95
3559,2006,14
3560,2006,59
3561,2006,104
3562,2006,23
3563,2006,68
3564,2006,113
3565,2006,32
3566,2006,77
3567,2006,122
3568,2006,41
3569,2006,86
3570,2006,131
3571,2006,6
3572,2006,49
3573,2006,96
3574,2006,13
3575,2006,60
3576,2006,103
3577,2006,24
3578,2006,67
3579,2006,114
3580,2006,31
3581,2006,78
3582,2006,121
3583,2006,42
3584,2006,85
3585,2006,132
3586,2006,138
3587,2006,181
3588,2006,205
3589,2006,145
3590,2006,186
3591,2006,222
3592,2006,150
3593,2006,169
3594,2006,198
3595,2006,157
3596,2006,193
3597,2006,217
3598,2006,162
3599,2006,174
3600,2006,210
3601,2006,139
3602,2006,180
3603,2006,204
3604,2006,144
3605,2006,187
3606,2006,223
3607,2006,151
3608,2006,168
3609,2006,199
3610,2006,156
3611,2006,192
